DENUMIRE^CUI^ADR_JUDET^ADRESA
COLINELE MUNŢILOR SRL^31066153^Prahova^Sat Teşila, Comuna Valea Doftanei, CALEA DOFTANEI 99
LUCACIU RALUCA-MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^47647403^Bihor^Sat Hidişelu de Sus, Comuna Hidişelu de Sus, HIDIŞELU DE SUS 191A
RINSKY COLLECTION S.R.L.^39968399^Bucureşti^Bucureşti Sectorul 1, GHEORGHE BUCIUMAT 26
BAN LAURA ELENA ÎNTREPRINDERE INDIVIDUALĂ^37238746^Braşov^Municipiul Braşov, CONSTRUCTORILOR 24
TRACIA SRL^19176289^Covasna^Municipiul Sfântu Gheorghe, Str. VASILE GOLDIŞ 6
DIE APOTHEKE SRL^29628012^Iaşi^Municipiul Iaşi, ION CREANGĂ 73
BODORIN MARIUS ÎNTREPRINDERE INDIVIDUALĂ^30944744^Brăila^Municipiul Brăila, GALAŢI 75
CO. GO. BUSINESS PROJECT SRL^33993903^Bucureşti^Bucureşti Sectorul 6, PĂRĂLUŢELOR 11
DELAND TURGAZ FAMILY S.R.L.^43016450^Constanţa^Sat 23 August, Comuna 23 August, Dimitrie Bolintineanu 2
PUBLIFAR MAF S.R.L.^39388170^Arad^Loc. Pâncota, Oraş Pâncota, HOREA 16
CORLETO MONFORTE CONSTRUCT S.R.L.^39956238^Dâmboviţa^Sat Băleni-Români, Comuna Băleni, Înv. Florea Popescu 13
THE WISE WOMAN STRATEGIST FOR GROWTH S.R.L.^37415465^Bucureşti^Bucureşti Sectorul 6, Sergent Major Cara Anghel 10
TGNELUBIT S.R.L.^40025454^Gorj^Sat Tălpăseşti, Comuna Băleşti, Tălpăşeştilor 227
ENESCO SERVICES S.R.L.^40530596^Bucureşti^Bucureşti Sectorul 6, PLEVNEI 139
WALISON-JOBS S.R.L.^41231991^Prahova^Sat Tătărani, Comuna Bărcăneşti, TĂTĂRANI 240A
ZOLDI EDUARD ZOLTAN ÎNTREPRINDERE INDIVIDUALĂ^41096950^Braşov^Municipiul Făgăraş, NICOLAE BĂLCESCU 37
RENEW GRAMA S.R.L.^49516056^Dolj^Loc. Segarcea, Oraş Segarcea, CRINULUI 48
BĂIAȘU OCTAVIAN-PETRE ÎNTREPRINDERE FAMILIALĂ^44706084^Vâlcea^Sat Cermegeşti, Comuna Pesceana, CERMEGEŞTI 45B
HUNTER COOLS S.R.L.^45218200^Cluj^Municipiul Cluj-Napoca, MIHAI VITEAZU 44
DEVELOPERS RE 007 S.R.L.^49904295^Bucureşti^Bucureşti Sectorul 1, LOTRU 21
MSM INSTAL CONSTRUCT S.R.L.^47306414^Ilfov^Oraş Pantelimon, VULTURULUI 11
TUDORACHE ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^47417030^Argeş^Municipiul Piteşti, PETROCHIMIŞTILOR 13
DOCTOR PAINT S.R.L.^49125821^Mureş^Municipiul Târgu Mureş, ION VLASIU 21
BKT ELECTRONIC SOLUTIONS S.R.L.^49091451^Timiş^Municipiul Timişoara, SILISTRA 18
BELLMO VET S.R.L.^49527020^Bucureşti^Bucureşti Sectorul 5, AMARADIEI 2A
MUREȘAN RALUCA-DALIA PERSOANĂ FIZICĂ AUTORIZATĂ^49851417^Cluj^Municipiul Cluj-Napoca, RUCĂR 7
MRL PACK LOGISTIC S.R.L.^52051490^Mehedinţi^Municipiul Drobeta-Turnu Severin, Curcubeului 22
CHIȘ OVIDIU-ZAHARIE PERSOANĂ FIZICĂ AUTORIZATĂ^52380140^Mureş^Municipiul Sighişoara, 1 DECEMBRIE 1918 54A
KAST CAR S.R.L.^52702385^Dâmboviţa^Municipiul Târgovişte, UNIRII 23
THE MALEK'S SRL^11013340^Bucureşti^Bucureşti Sectorul 4, Aleea TOHANI 1
BLUE STAR CONSULTANTA SRL^13722985^Bucureşti^Bucureşti Sectorul 3, OCTAVIAN GOGA 6
ENEROPTIM SRL^13726065^Bucureşti^Bucureşti Sectorul 3, Calea VITAN 289
I.P. SERVICII MEDICALE SRL^15526276^Bucureşti^Bucureşti Sectorul 1, AGATULUI 35-37
MATTIG REAL ESTATE SRL^18598439^Bucureşti^Bucureşti Sectorul 1, A.I. CUZA 32A
METALLOTECHNICA PB PLUS SRL^23982079^Bucureşti^Bucureşti Sectorul 2, Str. FĂINARI 7
SECETĂ C. TUDOR PFA^32254694^Olt^Sat Bârca, Comuna Valea Mare, STERPU 40
CO. LAND BUSINESS SRL^22697104^Bacău^Loc. Buhuşi, Oraş Buhuşi, Str. NICOLAE BĂLCESCU 
PALEU ION ÎNTREPRINDERE FAMILIALĂ^33534587^Neamţ^Sat Bicaz-Chei, Comuna Bicaz-Chei,  438
MIHAI & ARY TRANS SRL^37069825^Neamţ^Municipiul Piatra Neamţ, ELIBERĂRII 2
CASTELUL DIN MUNŢI SRL^24808527^Argeş^Comuna Dâmbovicioara,  
FURESZES L JANOS PERSOANĂ FIZICĂ AUTORIZATĂ^23769543^Mureş^Sat Roteni, Comuna Acăţari,  316
LOIAL CONSTRUCT SRL^16113561^Cluj^Municipiul Cluj-Napoca, FÂNAŢELOR 13E/1
WINNERS EVENTS S.R.L.^35734220^Cluj^Municipiul Cluj-Napoca, PLOPILOR 66-66A
HASAN E HUSEIN S.R.L.^31130418^Hunedoara^Municipiul Deva, ZĂRANDULUI 46
MC EMERALDS & GEMS SRL^22064013^Timiş^Municipiul Timişoara, MANGALIA 46
GHEORGHE P. ALESSIA PERSOANĂ FIZICĂ AUTORIZATĂ^27411580^Prahova^Municipiul Ploieşti, MALU ROŞU 59A
AUTO CAR HIRE INTERNATIONAL SRL^28093751^Prahova^Municipiul Ploieşti, Şos. NORDULUI 2
ALEXCRIS INSTALL CONSTRUCT SRL^35201872^Ilfov^Sat Olteni, Comuna Clinceni, BUCUREŞTI-DOMNEŞTI 27A
RULCRISMAR SRL-D^36123756^Vaslui^Municipiul Bârlad, TUCHILOAIA 1
MARII MICI UZONI SRL^35020124^Caraş-Severin^Municipiul Reşiţa, CAEN 2
ROSU VALENTIN ÎNTREPRINDERE FAMILIALĂ^18407725^Dolj^Sat Obedin, Comuna Breasta, MORENI 25
STANDARD HOUSING SRL^32050597^Bucureşti^Bucureşti Sectorul 1, NICOLAE CARAMFIL 22
IANCU DAN-ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^32615225^Bucureşti^Bucureşti Sectorul 3, GRUIUL ARGEŞULUI 3
FINO CRISALEX SRL^33762496^Tulcea^Sat Carcaliu, Comuna Carcaliu, CARAVAICA 929
GABOR I. MARIA ÎNTREPRINDERE INDIVIDUALĂ^38442336^Bihor^Municipiul Marghita, NICOLAE BĂLCESCU 84
CMD SRL^15429869^Buzău^Municipiul Buzău, Str. SPIRU HARET 
MATTEAM TRANS S.R.L.^42645720^Prahova^Sat Cocorăştii Mislii, Comuna Cocorăştii Mislii, Mihai Eminescu 5
DIDI ADRIANA ÎNTREPRINDERE INDIVIDUALĂ^33022692^Iaşi^Sat Fărcăşeni, Comuna Strunga,  
ASUS PROD S.R.L.^40392248^Ialomiţa^Sat Bărcăneşti, Comuna Bărcăneşti, CALEA BENTULUI 1
EDMOND DESIDERIU S.R.L.^43520538^Satu Mare^Sat Moftinu Mic, Comuna Moftin, MOFTINU MIC 215
VELOCITY GLOBAL ROMANIA S.R.L.^44274903^Bucureşti^Bucureşti Sectorul 1, NICOLAE TITULESCU 4-8
BNC TERRA PARTNERS S.R.L.^44054940^Bucureşti^Bucureşti Sectorul 6, UVERTURII 91
BOMA REAL ESTATES S.R.L.^44407333^Bucureşti^Bucureşti Sectorul 3, FOIŞORULUI 108-112
STOICAN GEORGE DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^44783389^Prahova^Municipiul Ploieşti, CAMELIEI 24
GOPURPLE S.R.L.^45450188^Bucureşti^Bucureşti Sectorul 4, ŞOIMUŞ 23
CSIPKES MELINDA PERSOANĂ FIZICĂ AUTORIZATĂ^46581530^Cluj^Municipiul Câmpia Turzii, GHEORGHE BARIŢIU 40B
MOBILIAR STUDIO S.R.L.^50318982^Bucureşti^Bucureşti Sectorul 6, FURTUNEI 27
CALA LUXURY S.R.L.^51774073^Bucureşti^Bucureşti Sectorul 2, PODUL NEAGULUI 17
RADU LUCIANA-FLORENTINA PERSOANĂ FIZICĂ AUTORIZATĂ^51802378^Bucureşti^Bucureşti Sectorul 6, GHENCEA 22
CAMARA VANATORULUI S.R.L.^52227872^Timiş^Oraş Ciacova, CLOŞCA 49
STEM LABS EDUCAŢIONAL S.R.L.^52423496^Bucureşti^Bucureşti Sectorul 3, VICTOR BRAUNER 30
AXA AUDIT CONSULTING S.R.L.^52577410^Ilfov^Sat Dudu, Comuna Chiajna, Rezervelor 54
ELYX BUCHAREST S.R.L.^52608508^Ilfov^Loc. Buftea, Oraş Buftea, PLATANULUI 228
VASILE IULIAN - ȘTEFAN PERSOANĂ FIZICĂ AUTORIZATĂ^52723752^Ilfov^Sat Moara Vlăsiei, Comuna Moara Vlăsiei, EROILOR 201
AVRAM GHE. ALEXANDRA PERSOANĂ FIZICĂ AUTORIZATĂ^53062098^Prahova^Sat Ariceştii Rahtivani, Comuna Ariceştii Rahtivani, Neagoe Basarab 182
ALFABOOST S.R.L.^53121372^Iaşi^Municipiul Iaşi, TUDOR VLADIMIRESCU 97
B & IT CONSULTING SRL^15058175^Bucureşti^Bucureşti Sectorul 1, Str. Av. Petre Creţu 32
ERPK LABS SRL^25622297^Bucureşti^Bucureşti Sectorul 2, NICOLAE FILIPESCU 39-41
ALBU VASILE MARIUS PERSOANĂ FIZICĂ AUTORIZATĂ^28846612^Alba^Sat Muşca, Comuna Lupşa,  167
ARTCO ADRIATICA SRL^31142455^Olt^Municipiul Slatina, MALU LIVEZII 16
IDEALIA CUM S.R.L.^32793265^Suceava^Municipiul Fălticeni, REPUBLICII 
TRAILER RENT & SERVICE S.R.L.^34219081^Arad^Municipiul Arad, PIONIERILOR 6
REIT GIGEL ÎNTREPRINDERE INDIVIDUALĂ^19532173^Braşov^Sat Bran, Comuna Bran, SEXTIL PUŞCARIU 27
CARYLE TRANS SRL^23836588^Braşov^Sat Podu Oltului, Comuna Hărman, Str. Şcolii 1142
YOLO MEDIA S.R.L.^37217867^Bacău^Municipiul Bacău, PRELUNGIREA BRADULUI 123
PORTOGEL IMPEX SRL^8853950^Cluj^Municipiul Gherla, Str.  REFORMEI 14
EXXYA S.R.L.^18328516^Hunedoara^Sat Şoimuş, Comuna Şoimuş, ŞOIMUŞ 407L
SERVICE AUTO OCNA ȘUGATAG SRL^30096199^Maramureş^Sat Ocna Şugatag, Comuna Ocna Şugatag, ILIE LAZĂR 4
TOMVALK S.R.L.^35906695^Ilfov^Sat Domneşti, Comuna Domneşti, Toamnei 38
DENY SRL^7939310^Botoşani^Loc. Darabani, Oraş Darabani, Str. CONSTANTIN STERE 22
COTECNA ROMANIA SRL^9777575^Constanţa^Municipiul Constanţa, B-dul 1 DECEMBRIE 1918 2
EFTRADAN SRL^35660530^Constanţa^Municipiul Constanţa, TOMIS 285
VARTODAR MAR SRL^34209177^Botoşani^Municipiul Botoşani, NAŢIONALĂ 38
GÃMAN IONUŢ-ADRIAN ÎNTREPRINDERE INDIVIDUALĂ^39268530^Prahova^Sat Coada Malului, Comuna Măgurele, COADA MALULUI 119
OMEGA ELECTRIC SRL^18331350^Brăila^Municipiul Brăila, Calea GALAŢI 
COLTUL DE AUR SRL^4614950^Galaţi^Municipiul Tecuci, Str. FEROVIARILOR 5
GRIROM SRL^16316957^Galaţi^Sat Griviţa, Comuna Griviţa, Com. GRIVITA 
STEFANESCU - MEREI NICOLETA - ELENA PERSOANĂ FIZICĂ AUTORIZATĂ^38490899^Ilfov^Loc. Pantelimon, Oraş Pantelimon, CASTANULUI 2C
CLAUDIU TAXI SRL^34664704^Bucureşti^Bucureşti Sectorul 1, SCĂRLĂTESCU 27-29
ILIE DANA-MANUELA PFA^38853390^Constanţa^Sat Tariverde, Comuna Cogealac, UNIRII 10
TEAM TUK ECO BRICHET S.R.L.^40627832^Caraş-Severin^Loc. Anina, Oraş Anina, MIHAIL SADOVEANU 
MCL-NIC AUTO SRL^37634058^Bucureşti^Bucureşti Sectorul 2, LIZEANU 38
LUISIAMI SRL^11067146^Vâlcea^Sat Popeşti, Comuna Stoeneşti,  COM. STOENESTI 
IFN CREDIT GOLD SRL^19278920^Vâlcea^Municipiul Râmnicu Vâlcea, REGINA MARIA 4
SOOS F. VILMA PERSOANĂ FIZICĂ AUTORIZATĂ^40909647^Braşov^Sat Teliu, Comuna Teliu, 7 NOIEMBRIE 87
INTUR SRL^6667438^Mehedinţi^Municipiul Drobeta-Turnu Severin, BANOVIŢEI 10
CRISTEA Z. COSTEL PERSOANĂ FIZICĂ AUTORIZATĂ^41742104^Bacău^Municipiul Moineşti, VASILE ALECSANDRI 
TERAPIE VLAD S.R.L.^42170710^Sibiu^Municipiul Sibiu, FRUNZEI 21
RACOVICEANU GEORGE PERSOANĂ FIZICĂ AUTORIZATĂ^43062031^Brăila^Municipiul Brăila, DUMBRAVA ROŞIE 59
TAKA JUICE S.R.L.^44220687^Hunedoara^Municipiul Deva, MIHAI EMINESCU 
DUMITRU ION-ALEXANDRU ÎNTREPRINDERE FAMILIALĂ^45203501^Dâmboviţa^Sat Poiana, Comuna Poiana, Perşinăreşti 155
KINGS LAND COUNTRY CLUB S.R.L.^49633072^Bihor^Sat Ineu, Comuna Ineu, INEU 2K
GOLBAN A . ELENA - DIANA PERSOANĂ FIZICĂ AUTORIZATĂ^47353866^Prahova^Municipiul Ploieşti, CODRULUI 4
HAPPY GARDEN DECOR S.R.L.^49168962^Galaţi^Sat Şendreni, Comuna Şendreni, Principală 50
RAPAN S.R.L.^49377713^Bucureşti^Bucureşti Sectorul 5, SG.MAJ. VASILE TOPLICEANU 7
INSIGHTWORKS S.R.L.^49659617^Bucureşti^Bucureşti Sectorul 3, GURA PUTNEI 45G
JD IT SOLUTIONS S.R.L.^49592274^Braşov^Municipiul Săcele, BRAŞOVULUI 206
CNP CAFFE S.R.L.^50575960^Bistriţa-Năsăud^Municipiul Bistriţa, DRAGOŞ VODĂ 1
PTK LOGISTIC TRUK S.R.L.^51525064^Caraş-Severin^Municipiul Reşiţa, MIHAIL KOGĂLNICEANU 
VOINESCU MARIAN PERSOANĂ FIZICĂ AUTORIZATĂ^51927363^Botoşani^Municipiul Botoşani, TĂTARILOR 25D
SZÁSZ HUNOR-LÁSZLÓ PERSOANĂ FIZICĂ AUTORIZATĂ^52152052^Bucureşti^Bucureşti Sectorul 1, BUCUREŞTII NOI 136
EȘANU FLORIN ANDREI PERSOANĂ FIZICĂ AUTORIZATĂ^52125910^Argeş^Municipiul Câmpulung, LT. DUMITRU LAZEA 5
PERȚEA IONUȚ PERSOANĂ FIZICĂ AUTORIZATĂ^52377357^Buzău^Municipiul Buzău, BROŞTENI 
CHICOȘ DAN ÎNTREPRINDERE INDIVIDUALĂ^52487490^Galaţi^Sat Matca, Comuna Matca, Libertăţii 68
JELER PAUL- CIPRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^52989461^Bistriţa-Năsăud^Loc. Unirea, Municipiul Bistriţa,  25
SERBAN EXIGENT BUILDING S.R.L.^53152395^Giurgiu^Sat Palanca, Comuna Floreşti-Stoeneşti, BĂŞCĂREŢI 51
FILIP ȘTEFAN-MIHAI PERSOANĂ FIZICĂ AUTORIZATĂ^53652188^Timiş^Municipiul Timişoara, 16 DECEMBRIE 1989 47A
LUPU VASILE-IANCU PERSOANĂ FIZICĂ AUTORIZATĂ^53454601^Buzău^Sat Moisica, Comuna Smeeni, Şcolii 5
DANY - RELU SRL^14817579^Bucureşti^Bucureşti Sectorul 2, Str. Popa Petre 37
AMI GEOCON SRL^24013873^Bucureşti^Bucureşti Sectorul 3, Str. Poet Vasile Cârlova 6
RADCOSPEED SRL^23090975^Bucureşti^Bucureşti Sectorul 1, Str. Lainici 46A
DIAMOND ESSENCES EXPERT ATTITUDE GROUP SRL^26650317^Bucureşti^Bucureşti Sectorul 3, LT. NICOLAE PASCU 10
NICOLAIE C. CRISTIAN ANDREI ÎNTREPRINDERE INDIVIDUALĂ^30526911^Sălaj^Loc. Jibou, Oraş Jibou, CASTANILOR 4
MIONI IMPEX SRL^10647080^Arad^Municipiul Arad, Str. HATMAN ARBORE 13
RASITAL SRL^8553910^Sibiu^Municipiul Sibiu, Calea SURII MICI 39A
IUST CONT CONSULT SRL^27719270^Neamţ^Sat Negreşti, Comuna Negreşti,  44
ACTIVE SPORT EVENTS SRL^38106409^Mureş^Municipiul Reghin, UNIRII 
BLIDARU N. MINODORA-DACIANA ÎNTREPRINDERE INDIVIDUALĂ^32280103^Mehedinţi^Loc. Baia de Aramă, Oraş Baia de Aramă, TUDOR VLADIMIRESCU 7
DOORMAX PLAST S.R.L.^28194845^Cluj^Municipiul Cluj-Napoca, Str. TULCEA 19
MONELA COM SRL^10041636^Ialomiţa^Municipiul Slobozia, Str. Cuza Vodă -
RACEANU SPEED S.R.L.^38766456^Argeş^Sat Suseni, Comuna Bogaţi,  108
GORDIAN SRL^9222663^Timiş^Municipiul Timişoara, Str. HERCULANE 35
CATAROV SRL^24960940^Timiş^Sat Dudeştii Vechi, Comuna Dudeştii Vechi,  1288
ALPHA DIRO SRL^32987873^Maramureş^Municipiul Baia Mare, VICTORIEI 81E
LMV AXE CAPITAL SRL^37605877^Maramureş^Municipiul Baia Mare, CUZA VODĂ 4A
MARICAM'99 SRL^11869778^Botoşani^Comuna Todireni,  
COCHET MAGIC SRL^26035630^Constanţa^Municipiul Constanţa, Str. CIŞMELEI 2
AGRO SAN COOPERATIVA AGRICOLĂ^50467844^Buzău^Sat Glodeanu Sărat, Comuna Glodeanu Sărat,  4
D-PARK HIGH CLASS SRL^33660674^Bucureşti^Bucureşti Sectorul 2, EMISFEREI 25
RAMO&FANE AUTO S.R.L.^38906983^Mureş^Sat Sâncraiu de Mureş, Comuna Sâncraiu de Mureş, Gladiolelor 7
YIREH & VICTORIA S.R.L.^38402552^Dolj^Sat Brabova, Comuna Brabova, ILIE MARTIN 10
TRAVELING LADYBUG S.R.L.^39703642^Bihor^Municipiul Oradea, MEŞTEŞUGARILOR 71
URBAN MOVEMENT SRL^34918322^Bucureşti^Bucureşti Sectorul 5, CEDRILOR 9
BRAINY WORLD S.R.L.^33445331^Buzău^Municipiul Buzău, 1 DECEMBRIE 1918 108
CIMPOCA D GHEORGHE PERSOANĂ FIZICĂ AUTORIZATĂ^20033550^Giurgiu^Sat Stoeneşti, Comuna Floreşti-Stoeneşti, Com. FLORESTI-STOENESTI 
EUROLIMA BUSINESS S.R.L.^40327690^Bucureşti^Bucureşti Sectorul 2, SLT. DIMA CRISTESCU 10
MICȘA-TUDORICĂ C. MENINA-ELENA PERSOANĂ FIZICĂ AUTORIZATĂ^40925162^Dolj^Loc. Filiasi, Oraş Filiasi, CORNELIU COPOSU 27
CHERECHES MIHAI ALEXANDRU ÎNTREPRINDERE INDIVIDUALĂ^10323300^Călăraşi^Loc. Lehliu-Gară, Oraş Lehliu Gară, VALEA ARGOVEI 31
ENE N.G. ION PERSOANĂ FIZICĂ AUTORIZATĂ^29907750^Călăraşi^Sat Modelu, Comuna Modelu, CĂLĂRAŞI 151
BIG MOLDO CONSTRUCT SRL^21566496^Iaşi^Municipiul Paşcani, Str. UNIRII 53
