DENUMIRE^CUI^ADR_JUDET^ADRESA
RTD ROMANIAN TOOLS DESIGN SRL^17989773^Cluj^Sat Floreşti, Comuna Floreşti, AVRAM IANCU 408F
NIVALCRIO AGRO SRL^32364379^Mehedinţi^Sat Pătulele, Comuna Pătulele, PĂTULELE 976
HARITANOV GHE. CLAUDIA-SORINA ÎNTREPRINDERE INDIVIDUALĂ^31816182^Mehedinţi^Municipiul Drobeta-Turnu Severin, CRIŞAN 43
SVINICEANA  SRL^36235130^Mehedinţi^Sat Sviniţa, Comuna Sviniţa, SVINIŢA 1
ROŞCA ELENA-MIHAELA ÎNTREPRINDERE FAMILIALĂ^36028746^Mehedinţi^Sat Cujmir, Comuna Cujmir, CUJMIR 262
CRIVIR TRADING SRL^34281849^Mehedinţi^Municipiul Drobeta-Turnu Severin, CALOMFIRESCU 197
CRISTIS & SEV  SRL^37432229^Mehedinţi^Sat Obârşia-Cloşani, Comuna Obârşia-Cloşani, OBÎRŞIA-CLOŞANI 165
CONFORT TRAVEL SRL^21580296^Cluj^Municipiul Cluj-Napoca, TURZII 122
ADN MOTOR GROUP SRL^23484708^Cluj^Municipiul Turda, ALBA IULIA 11
NICULA CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ^27358931^Cluj^Sat Dealu Negru, Comuna Călăţele,  
VAIDASIGAN T VETURIA PERSOANĂ FIZICĂ AUTORIZATĂ^27425178^Cluj^Municipiul Cluj-Napoca, Str. SIGISMUND TODUŢĂ 22
MRG ADVISE SRL^25582419^Cluj^Municipiul Cluj-Napoca, B-dul 21 DECEMBRIE 1989 135
GENERAL SUPPLIER TRADE SRL^29448704^Cluj^Municipiul Cluj-Napoca, Str. CÂMPINA 51-53
ELECTRO PRO CONNECT SRL^28871705^Cluj^Municipiul Cluj-Napoca, COJOCNEI 2
JUCHI MARIUS COSMIN PERSOANĂ FIZICĂ AUTORIZATĂ^28894040^Cluj^Municipiul Turda, Str. POIANA 33
C.T. CONSTRUCT SRL^8073768^Vrancea^Sat Moviliţa, Comuna Moviliţa,  
PRO ING TOOLS SRL^18293531^Vrancea^Municipiul Focşani, CONSTRUCTORULUI 10
RUGHINIŞ GH. IONUŢ ÎNTREPRINDERE INDIVIDUALĂ^26433504^Vrancea^Municipiul Adjud, Str. SIRET 
ŞOTÎRCĂ GABRIEL PERSOANĂ FIZICĂ AUTORIZATĂ^27252000^Vrancea^Municipiul Focşani, Aleea ECHITĂŢII 29A
CODREANU GEORGIANA PERSOANĂ FIZICĂ AUTORIZATĂ^27307105^Vrancea^Sat Tănăsoaia, Comuna Tănăsoaia,  
POIANA SERVICE SRL^23091539^Vrancea^Municipiul Focşani, Str. FULGER 3
DAVIDNICOVAS TRANS SRL^29412824^Vrancea^Sat Ireşti, Comuna Vidra,  
UCA FOREST SRL^20951019^Vrancea^Sat Tulnici, Comuna Tulnici,  
ISAC MIHAI COSMIN PERSOANĂ FIZICĂ AUTORIZATĂ^28051594^Vrancea^Sat Codreşti, Comuna Ciorăşti,  
SZEKELY I JOZSEF ATTILA PERSOANĂ FIZICĂ AUTORIZATĂ^29790730^Cluj^Sat Suatu, Comuna Suatu, SUATU 292
DOCTOR TURBO SRL^30072122^Cluj^Sat Tureni, Comuna Tureni, TURENI 61G
DALS CONSTRUCT SRL^30329049^Cluj^Municipiul Cluj-Napoca, FĂGET 37
SIMONIC SPED S.R.L.^30954527^Cluj^Municipiul Cluj-Napoca, GOSPODARILOR 13A
DEDICAT SOFT SRL^30931477^Cluj^Municipiul Cluj-Napoca, DOROBANŢILOR 78
INTERGALACTIC WOMEN SRL^31071028^Cluj^Municipiul Cluj-Napoca, CONSTANTIN NOTTARA 5
MIHĂEŞ ION PERSOANĂ FIZICĂ AUTORIZATĂ^30591413^Vrancea^Sat Câmpuri, Comuna Câmpuri, PRINCIPALĂ  120
MEȘTER A IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^31530171^Cluj^Sat Valea Florilor, Comuna Ploscos, VALEA FLORILOR 28
MARZET SERV S.R.L^29789833^Vrancea^Municipiul Focşani, BUCEGI 29
DADAPO GROUP SRL^33380186^Cluj^Municipiul Cluj-Napoca, DOSTOIEVSKI 16
MBC PROD GLOBAL SRL-D^32061871^Cluj^Sat Baciu, Comuna Baciu, BACIU 225
MASIMUS HAUS  SRL^31552552^Cluj^Municipiul Dej, UNIRII 9B
SEBIŞTEFBUT SRL^33167219^Vrancea^Sat Angheleşti, Comuna Rugineşti, ANGHELEŞTI 
PARTENIE CĂTĂLIN-MIREL PERSOANĂ FIZICĂ AUTORIZATĂ^34602469^Vrancea^Sat Moviliţa, Comuna Moviliţa, MOVILIŢA 
GELSER TOTAL SRL^33996330^Vrancea^Loc. Mărăşeşti, Oraş Mărăşeşti, REPUBLICII 
3D-ASODESIGN SRL^34745523^Vrancea^Municipiul Focşani, MARE A UNIRII 24A
TRANSYLVANIA UNITED INVEST SRL^33549324^Cluj^Sat Gârbău, Comuna Gârbău, GÎRBĂU 6
CORONAA ROYAL MERCATO SRL-D^34261035^Cluj^Sat Floreşti, Comuna Floreşti, AVRAM IANCU 160
CHARLIE TIMES SRL^35250271^Cluj^Municipiul Cluj-Napoca, VÂNĂTORULUI 20A
VAN AMALIA NEAMTU S.R.L.^43095276^Caraş-Severin^Municipiul Reşiţa, BUZIAŞ 6
THG EVOLUTION SRL^35404834^Cluj^Municipiul Cluj-Napoca, ARTELOR 24
CRAINIC LAURA CRISTINA PERSOANĂ FIZICĂ AUTORIZATĂ^35380395^Cluj^Municipiul Cluj-Napoca, PLOPILOR 77
NATIVIAN PERS TRANS SRL^35498464^Cluj^Sat Mihai Viteazu, Comuna Mihai Viteazu, MIHAI VITEAZU 1365
GOOD UX SRL-D^35765197^Cluj^Municipiul Cluj-Napoca, G-RAL ION DRAGALINA 8
RELINDA PLUS CONSTRUCT SRL^36054109^Cluj^Municipiul Gherla, VICTORIEI 2
BART CONSULT MEDICA SRL^36078922^Cluj^Sat Baciu, Comuna Baciu, Galaxiei 9
ENDORFINA CONCEPT S.R.L.^36330743^Cluj^Municipiul Cluj-Napoca, Dimitrie Cantemir 17
MIDAS GABRIEL SRL^36576056^Cluj^Municipiul Cluj-Napoca, BUŞTENI 14
KIDS SHOP ONLINE SRL^37288035^Cluj^Municipiul Cluj-Napoca, OAŞULUI 177
DORDOI IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^37093343^Cluj^Municipiul Dej, CRIŞAN 7
SUPERFLOOR SRL^37402171^Cluj^Sat Văleni, Comuna Călăţele, VĂLENI 40
DECENII MOBILE DYNAMICS S.R.L.^37504473^Cluj^Municipiul Cluj-Napoca, GODEANU 9
PELBOVIN SRL^38221203^Cluj^Sat Mănăsturel, Comuna Cuzdrioara, MĂNĂŞTUREL 193
VALBORO-GIRAL SRL^4251188^Prahova^Comuna Podenii Noi, Sat MEHEDINTA 
ACCOUNTING & TAX SOLVER SRL^38227370^Cluj^Sat Apahida, Comuna Apahida, HOREA 16A
MEGAWATT ENERGY SRL^28124068^Bistriţa-Năsăud^Sat Rebrisoara, Comuna Rebrisoara,  837B
MĂGERUŞAN GRIGORE ÎNTREPRINDERE FAMILIALĂ^24976571^Bistriţa-Năsăud^Sat Mintiu, Comuna Nimigea,  80
AURELIAN TEST SRL^21963763^Bistriţa-Năsăud^Municipiul Bistriţa, Str. G-RAL GRIGORE BALAN 84
MOGA FLORIN ADRIAN  PERSOANĂ FIZICĂ AUTORIZATĂ^31764580^Bistriţa-Năsăud^Sat Dumitriţa, Comuna Dumitriţa,  55
ŞUTEU N. CRISTINA ÎNTREPRINDERE INDIVIDUALĂ^33493568^Bistriţa-Năsăud^Loc. Năsăud, Oraş Năsăud, VASILE PETRI 7
PAVELEAN D. DUMITRU ÎNTREPRINDERE INDIVIDUALĂ^34163525^Bistriţa-Năsăud^Municipiul Bistriţa, Constantin Roman Vivu 
TÂRZIU IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^33591523^Bistriţa-Năsăud^Municipiul Bistriţa, AVRAM IANCU 14
ANESTIDOC SRL^35793588^Bistriţa-Năsăud^Municipiul Bistriţa, REPUBLICII 15
RO MEAT PROD SRL^6543391^Ialomiţa^Loc. Amara, Oraş Amara, Str. LIBERTĂŢII 36A
MANOLACHE DAVID NICUŞOR ÎNTREPRINDERE INDIVIDUALĂ^12936050^Ialomiţa^Municipiul Slobozia, Str. CUZA VODĂ -
MARIVAL TRANS SRL^24396647^Ialomiţa^Sat Ograda, Comuna Ograda, Str. Traian 8
ANDI DESIGNE SRL^27038775^Ialomiţa^Sat Alexeni, Comuna Alexeni,  
CONDREA GHEORGHE PERSOANĂ FIZICĂ AUTORIZATĂ^20452272^Ialomiţa^Municipiul Slobozia, Aleea Nordului -
COFFEE PLUS SRL^26517680^Ialomiţa^Municipiul Slobozia, ANA IPĂTESCU 32
SOLEDA FRĂGUŢA SRL^26814649^Ialomiţa^Loc. Vlaşca, Municipiul Feteşti, TEILOR 6
ANETA COMERT SRL^3794984^Bihor^Municipiul Oradea, Str. IALOMITEI 5
ABEL IMPEX SRL^4348610^Bihor^Municipiul Oradea, Str. TRANSILVANIEI 2
VIONICO IMPEX SRL^4820194^Bihor^Sat Cîmpani, Comuna Cîmpani, CÂMPANI 196
ROPLAST IMPEX SRL^6236460^Bihor^Municipiul Oradea, Str. MARGELELOR 16
NATECIP PRODCOM SRL^9682700^Bihor^Sat Butani, Comuna Măgeşti,  32
TIDORES SRL^11872188^Bihor^Municipiul Oradea, Str. HENRI COANDA 1
HELIKONIA SRL^11792712^Bihor^Municipiul Oradea, Str. SPARTACUS 42
SILAGHI ADRIAN GHEORGHE PERSOANĂ FIZICĂ AUTORIZATĂ^19327403^Bihor^Municipiul Oradea, ARADULUI 44
CONFIDIAS CONSULTING SRL^13825590^Bihor^Municipiul Oradea, Str. PODULUI 5
ARH MEDMUN SRL^16164328^Bihor^Municipiul Oradea, Str. DIMITRIE CANTEMIR 39
FIXDATA SRL^17743573^Bihor^Sat Nojorid, Comuna Nojorid,  181
HAGYO ŞTEFAN PERSOANĂ FIZICĂ AUTORIZATĂ^19428696^Bihor^Municipiul Salonta, Str. ORADIEI 24
MARIAN ANDREA MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^22485675^Bihor^Municipiul Oradea, PELICANULUI 10
LEVIMAR RECYCLING SRL^18919067^Bihor^Municipiul Oradea, Calea CLUJULUI 281
DEMIAN LEONTIN PERSOANĂ FIZICĂ AUTORIZATĂ^19975707^Bihor^Municipiul Oradea, LILIACULUI 36
EUROPEFIRMA SRL^22405331^Bihor^Municipiul Oradea, Str. MATEI CORVIN 290
EURO FUNGHI SRL^23833182^Bihor^Sat Sânnicolau Român, Comuna Sânnicolau Român, CF 3216, NR. TOPO 455/25 
KAIBLINGER AGRARA SRL^24016217^Bihor^Municipiul Oradea, Str. CONSTANTIN NOTTARA 2
SVABE ALFAZONE SRL^22255315^Bihor^Municipiul Salonta, Str. ARANY JANOS 18
GABIV SRL^24308319^Bihor^Municipiul Oradea, Str. ITALIANĂ 26
EMAMUT SRL^27578660^Bihor^Municipiul Salonta, HOREA 26
IDRO ORBAN SRL^27814841^Bihor^Sat Biharia, Comuna Biharia, Str. TRANDAFIRILOR 90
NOSADO SRL^26415427^Bihor^Municipiul Oradea, Str. SuiŞului 3
SAPIENT CONSULTING SRL^27041975^Bihor^Municipiul Oradea, VASILE ALECSANDRI 1
VLAICU TEOFIL PERSOANĂ FIZICĂ AUTORIZATĂ^27198334^Bihor^Sat Băile Felix, Comuna Sânmartin, GLADIOLELOR 12
TEHNO ROBIN SRL^29307454^Bihor^Sat Haieu, Comuna Sânmartin,  58
BRITAN GROUP SRL^28366860^Bihor^Municipiul Oradea, Str. SALCÂMILOR 15B
BALACIU IULIAN EMIL ÎNTREPRINDERE INDIVIDUALĂ^28901687^Bihor^Municipiul Oradea, Parc TRAIAN 2
AGRODOM BUSINESS SRL^28266070^Bihor^Municipiul Oradea, Str. MEHEDINŢI 32
JURJUŢ DACIAN FLORIAN PERSOANĂ FIZICĂ AUTORIZATĂ^29312493^Bihor^Municipiul Oradea, Parc TRAIAN 2
CLEANPOLISHCAR S.R.L.^41625600^Hunedoara^Municipiul Brad, ŞOIMILOR 
LUNCAN VASILE FLORIN ÎNTREPRINDERE INDIVIDUALĂ^41162492^Bihor^Municipiul Oradea, ALEXANDRU CAZABAN 12
KRASMED SRL^30488710^Bihor^Sat Sânmartin, Comuna Sânmartin, IOAN SLAVICI 
FRA.RICC. ENTERPRISE SRL^30900519^Bihor^Sat Inand, Comuna Cefa, INAND 4/A
AMAZING GIFT IDEA S.R.L.^43065909^Iaşi^Sat Prisacani, Comuna Prisacani, Brazdei 42
PETSHEALTH SRL^31555745^Bihor^Municipiul Oradea, NOJORIDULUI 215
WASHI PROTECT ESP SRL^31572711^Bihor^Municipiul Oradea, ROVINE 4
FIRES LOGISTIK SRL^32022392^Bihor^Municipiul Oradea, GEORGE BACALOGLU 4
ACTIVE SUPPORT TEAM SRL^32579564^Bihor^Municipiul Oradea, BRANULUI 2P
ADVIN CONSTRUCT  SRL^32646744^Bihor^Sat Şuncuiuş, Comuna Şuncuiuş, TRANSILVANIEI 389-2
RINASARASIG SRL^33158130^Bihor^Municipiul Beiuş, CONSTANTIN DOBROGEANU GHEREA 8
INOX SOLUTION SRL^33295897^Bihor^Municipiul Salonta, CRIŞAN 56
SZILAGYI TEREZ EDINA PERSOANĂ FIZICĂ AUTORIZATĂ^33513134^Bihor^Sat Cetariu, Comuna Cetariu, CETARIU 25
STRETEA ANDRAS MATE PERSOANĂ FIZICĂ AUTORIZATĂ^33670910^Bihor^Municipiul Oradea, MIHAIL KOGĂLNICEANU 8
OTTO OUTSOURCING & CONSULTING SERVICES S.R.L.^33844537^Bihor^Municipiul Oradea, 12 OCTOMBRIE 4
CERMIAN LAURENŢIU IOAN ÎNTREPRINDERE INDIVIDUALĂ^34669434^Bihor^Municipiul Oradea, PREDEAL 8
PSIHO NEURO MAG S.R.L.^35377080^Bihor^Municipiul Oradea, GRIGORE MOISIL 2
INTERADMIN S.R.L.^35346695^Bihor^Sat Cetariu, Comuna Cetariu, CETARIU 118A
SALUCAMIN SRL^36704570^Bihor^Municipiul Salonta, CRIŞAN 21A
COSTOLAŞ DOREL PERSOANĂ FIZICĂ AUTORIZATĂ^37305926^Bihor^Sat Bistra, Comuna Popeşti, BISTRA 68A
BUBUI F. FELICIAN MARCEL PERSOANĂ FIZICĂ AUTORIZATĂ^37329410^Bihor^Municipiul Oradea, ŞTEFAN CEL MARE 85
LRO VELOCITAS TRANS SRL^37931776^Bihor^Municipiul Oradea, RONALD REAGAN 5
MAGHIAR PROFESIONAL CONSTRUCT SRL^38028815^Bihor^Sat Hidişelu de Jos, Comuna Hidişelu de Sus, HIDIŞELU DE JOS 46B
COŢE MARIA FELICIA PERSOANĂ FIZICĂ AUTORIZATĂ^38082156^Bihor^Sat Bulz, Comuna Bulz, BULZ 108
TOMA T. ION ÎNTREPRINDERE INDIVIDUALĂ^30139435^Ialomiţa^Sat Gârbovi, Comuna Gârbovi, ROZELOR 14
STANCU VALENTIN-MARIAN ÎNTREPRINDERE INDIVIDUALĂ^29913434^Ialomiţa^Sat Gârbovi, Comuna Gârbovi, URZICENI 1-3
BANCA COMERCIALA ROMANA SA BUCURESTI SUCURSALA JUDETEANA HUNEDOARA-DEVA^2116207^Hunedoara^Municipiul Deva, MAREŞAL ALEXANDRU AVERESCU 2
DIVERTIS COMPROD SRL^2670333^Hunedoara^Sat Râu de Mori, Comuna Râu de Mori, Str. CABANA GURA ZLATA 
IOVANESCU DOREL PERSOANĂ FIZICĂ AUTORIZATĂ^25175695^Hunedoara^Sat Răchitova, Comuna Răchitova,  98
PROT TIMERA SRL^15989513^Hunedoara^Municipiul Hunedoara, B-dul DACIA 12
MEDREA CONSTRUCT SRL^18125520^Hunedoara^Sat Sălişte, Comuna Băiţa, COM. BĂIŢA 109
JASMINE NN SRL^17071324^Hunedoara^Municipiul Deva, Str. DUILIU ZAMFIRESCU 
DIGEMM TRANS SRL^15699854^Hunedoara^Municipiul Deva, B-dul DECEBAL 
PETRAŞ DOINIŢA PERSOANĂ FIZICĂ AUTORIZATĂ^25903861^Hunedoara^Municipiul Deva, Str. CARPAŢI 
BĂUŢĂREAN FLORIN ÎNTREPRINDERE INDIVIDUALĂ^27208454^Hunedoara^Loc. Haţeg, Oraş Haţeg, Str. TINERETULUI 16
NEICONI MIHAELA MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^26647834^Hunedoara^Loc. Haţeg, Oraş Haţeg, Str. HUNEDOAREI 2
LOMIR CLEAN S.R.L.^30607455^Hunedoara^Municipiul Brad, CORINDEŞTI 2
KRT PROMANAGEMENT S.R.L.^36317221^Ilfov^Sat Găneasa, Comuna Găneasa, Prelungirea Kotzebue 1E
ALBULESCU ARGENTINA ÎNTREPRINDERE FAMILIALĂ^35133670^Hunedoara^Sat Sarmizegetusa, Comuna Sarmizegetusa, SARMISEGETUZA 17
LUCFLOR HOLDING S.R.L.^35042270^Hunedoara^Municipiul Hunedoara, TUDOR VLADIMIRESCU 18
TRANS CIPRIAN POPOVICI SRL^37881422^Hunedoara^Municipiul Deva, SALCÂMILOR 
NANAVET S.R.L.^36595465^Hunedoara^Loc. Călan, Oraş Călan, OVID DENSUŞIANU 
RUS R. IOANA ÎNTREPRINDERE INDIVIDUALĂ^37420828^Hunedoara^Sat Roşcani, Comuna Dobra, ROŞCANI 115
A & G COMPANY SRL^21043365^Timiş^Municipiul Timişoara, TRAIAN VUIA 84
COMTIM ROMANIA S.R.L.^13427047^Timiş^Municipiul Timişoara, POLONĂ 4
BEEA PLAST SRL^15458260^Timiş^Municipiul Lugoj, Str. COTU MIC 36
MADI MANAGEMENT & ADMINISTRATION CONSULTING SRL^25439576^Timiş^Municipiul Timişoara, Str. FEDRA 19
RODECTRA SRL^23773358^Timiş^Municipiul Timişoara, Str. MARTIR SILVIU MOTOHON 46
ZIEGLER COMPANY SRL^17350230^Timiş^Municipiul Timişoara, Str. BASARABIA 174
SELPROT SRL^18809242^Timiş^Municipiul Timişoara, Str. MUNTENIEI 
CASABLANCA EUROPEAN CONSULTING SRL^18755428^Timiş^Municipiul Timişoara, Str. GEORGE RANETTI 11
TUDOR ROXIDENI SRL^8977915^Timiş^Municipiul Timişoara, Str. MATASARILOR 51
CABINET MEDICAL DENTAR DR. ROMAN LEONARD SRL^23726810^Timiş^Municipiul Timişoara, Str. LIVIU REBREANU 2/5
DEN-CRIS SRL^14768182^Timiş^Municipiul Timişoara, ALBA IULIA 9
SILKWEB S.A.^18067119^Maramureş^Municipiul Baia Mare, GEORGE COŞBUC 25A
ARARAT SRL^19173380^Maramureş^Municipiul Baia Mare, Str. GHEORGHE BILAŞCU 2
THAERON SRL^14153896^Maramureş^Municipiul Baia Mare, Str. VASILE LUCACIU 162
ARDELEAN V. MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^21722773^Maramureş^Municipiul Baia Mare, Aleea DOBROGEI 8
DECORINT SRL^18668828^Maramureş^Municipiul Baia Mare, Str. DULFU PETRE 4
B.SANTA SRL^23463969^Maramureş^Loc. Târgu Lăpuş, Oraş Târgu Lăpuş, Str. DOINEI 19
VELEA ZAMFIR-MARIAN PERSOANĂ FIZICĂ AUTORIZATĂ^27631941^Maramureş^Sat Ariniş, Comuna Ariniş,  220
PRIMA COMFINEX SRL^25950650^Maramureş^Sat Vima Mare, Comuna Vima Mică,  84
CF ENTERPRISES STANDARD TEAM S.R.L.^40038691^Bucureşti^Bucureşti Sectorul 1, GRIVIŢEI 405
PALCUŞ-IONI SRL^29723960^Maramureş^Sat Petrova, Comuna Petrova, PETROVA 432A
COVRIG RAMONA PERSOANĂ FIZICĂ AUTORIZATĂ^25908664^Ilfov^Loc. Chitila, Oraş Chitila, Str. AUREL VLAICU 10
VAROX IMPORT EXPORT SRL^2784605^Ilfov^Oraş Voluntari, Str. PRAHOVA 83A
BV TRANSPORT SRL^17548815^Ilfov^Oraş Popeşti Leordeni, PÂRÂUL RECE 7
NYKY & ANDY PARALA IMPEX SRL^2837920^Ilfov^Loc. Chitila, Oraş Chitila, Sos. BANATULUI 211
ŞTEFAN A. MARIUS ÎNTREPRINDERE INDIVIDUALĂ^28313083^Ilfov^Loc. Voluntari, Oraş Voluntari, Str. CLĂBUCET 30
NOUVALMED SRL^14839348^Ilfov^Sat Corbeanca, Comuna Corbeanca, MICŞUNELEI 1
EV CONT EXPERT G & I SRL^14834944^Ilfov^Oraş Otopeni, BUCUREŞTILOR 80
ANIMO '95 TRADING SRL^7853757^Ilfov^Comuna Tunari, Str. ECATERINA TEODOROIU 2
GEODANY SRL^15199379^Ilfov^Comuna Cornetu, Str. CRINULUI 97
IMEDIA COM SERV SRL^16597089^Ilfov^Loc. Măgurele, Oraş Măgurele, Str. FIZICIENILOR 8
3G IMOB SRL^22915926^Ilfov^Sat Petreşti, Comuna Corbeanca, Str. BALANŢEI 36A
CHANG FA 2000 IMPEX SRL^13506701^Ilfov^Loc. Pantelimon, Oraş Pantelimon, Str. PACII 2D
SAVIGNY AUTO COM SRL^16021735^Prahova^Loc. Comarnic, Oraş Comarnic, Str. REPUBLICII 5
LAUSILV COM SRL^17497983^Prahova^Sat Cerneşti, Comuna Izvoarele,  
PRAHOVA COM SA^1318402^Prahova^***localitatea negasita***, Str. REPUBLICII 21
MIPO TEHNICA SRL^16726760^Prahova^Municipiul Ploieşti, Str. RUDULUI 79
