DENUMIRE^CUI^ADR_JUDET^ADRESA
STRAY ANIMAL CARE SRL^24330936^Bucureşti^Bucureşti Sectorul 5, DR. GRIGORE ROMNICEANU 33
BĂNULICI SORIN ALIN PERSOANĂ FIZICĂ AUTORIZATĂ^41566644^Mureş^Sat Ruşii-Munţi, Comuna Ruşii-Munţi, RUŞII-MUNŢI 4A
LIVIU GELU SRL^22789062^Satu Mare^Loc. Negreşti-Oaş, Oraş Negreşti-Oaş, Aleea TRANDAFIRILOR 14
DOR - LARISA SRL^34938230^Neamţ^Sat Oglinzi, Comuna Răuceşti,  588
TOTAL MAGIC PARTY SRL^18760734^Argeş^Municipiul Curtea de Argeş, Str. EPISCOP NICHITA 
CHIVA CONSTANTIN-COSMIN PERSOANĂ FIZICĂ AUTORIZATĂ^28608840^Argeş^Sat Săpunari, Comuna Morăreşti,  21
BAAKIA SRL^21712656^Cluj^Municipiul Cluj-Napoca, TURZII 162-168
GORDON L. DUMITRU PERSOANĂ FIZICĂ AUTORIZATĂ^28768956^Bistriţa-Năsăud^Sat Rustior, Comuna Sieut,  98
CONDOR CONCEPT SEVEN S.R.L.^48452663^Iaşi^Municipiul Iaşi, VASILE CONTA 9
AQUAGAPE SRL^37452471^Bihor^Municipiul Oradea, DOBREŞTILOR 9
OLEA SIMION PERSOANĂ FIZICĂ AUTORIZATĂ^23999798^Hunedoara^Loc. Geoagiu, Oraş Geoagiu, Calea ROMANILOR 277
FIRENZE COM SRL^6028515^Prahova^Municipiul Ploieşti, Str. POLIGONULUI 1
PETRESCU TAXI S.R.L.^35356664^Timiş^Municipiul Lugoj, CASTANILOR 3
DISTRICT CONVERSION S.R.L.^36207466^Timiş^Municipiul Timişoara, LAZĂR GHEORGHE 40
MARIAN DANIEL IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^39240211^Arad^Municipiul Arad, BUJAC 18
CREME DE LA CREME - LE BOUTIQUE S.R.L.^40187855^Bucureşti^Bucureşti Sectorul 2, Ion Luca Caragiale 19
CAFE BAR FEROVIARUL SRL^3747370^Botoşani^Municipiul Botoşani, NAŢIONALĂ 47
SUMMER STAYLE SRL^36412444^Constanţa^Loc. Năvodari, Oraş Năvodari, ŞCOLII 
MYG GIVE SRL^32073680^Dolj^Municipiul Craiova, FERMIERULUI 53
BOTH EVA-MONIKA PERSOANĂ FIZICĂ AUTORIZATĂ^28611535^Covasna^Municipiul Sfântu Gheorghe, Aleea TEILOR 1
PAPP CSONGOR PERSOANĂ FIZICĂ AUTORIZATĂ^37638050^Covasna^Municipiul Sfântu Gheorghe, CIUCULUI 5
GOR ONLINE SRL^32523172^Bucureşti^Bucureşti Sectorul 5, RAHOVEI 297
MELIALEX CONSTRUCT S.R.L.^39327378^Maramureş^Municipiul Sighetu Marmaţiei, IAPA 33B
ALEX UMUT COMPANY S.R.L.^39135178^Ilfov^Sat Afumaţi, Comuna Afumaţi, BUCUREŞTI-URZICENI 110
ROBI COVER GRUP SRL^21917252^Giurgiu^Sat Cetatea, Comuna Frăteşti, POŞTEI 41
LIGHTMASTER TECHNOLOGIES S.R.L.^40078734^Dolj^Municipiul Craiova, DR. CONSTANTIN ANGELESCU 2
SOCIETATE COOPERATIVĂ DE CONSUM DE GRADUL 1 CONSUMCOOP PODU ILOAIEI^15270452^Iaşi^Loc. Podu Iloaiei, Oraş Podu Iloaiei, Sos. NAŢIONALĂ 
EPURE ISPAS MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^25665344^Teleorman^Municipiul Alexandria, Str. BUCUREŞTI 
PAPP B. SANDOR ÎNTREPRINDERE INDIVIDUALĂ^20773833^Harghita^Municipiul Gheorgheni, Cart. FLORILOR 
MÁTHÉ ETELCA ÎNTREPRINDERE FAMILIALĂ^35286933^Harghita^Sat Corund, Comuna Corund, CORUND 1318
MTS MONTAGIO CARTONGESSI S.R.L.^41297198^Neamţ^Sat Buruieneşti, Comuna Doljeşti, Alexandru Ioan Cuza 108
LAURA ELENA LET S.R.L.^41509380^Argeş^Sat Hinţeşti, Comuna Moşoaia, PRINCIPALĂ 286
RACHERU T. PERSOANĂ FIZICĂ AUTORIZATĂ^43670144^Bucureşti^Bucureşti Sectorul 6, 1 MAI 13
APOCALIPSA IMOBILIARE S.R.L.^44154982^Bucureşti^Bucureşti Sectorul 2, BISTRICIOARA 16
CRIȘAN MIRELA DENISA PERSOANĂ FIZICĂ AUTORIZATĂ^44147810^Cluj^Sat Ciucea, Comuna Ciucea, CIUCEA 319
R DAVID SERVICE S.R.L.^45274570^Dâmboviţa^Loc. Găeşti, Oraş Găeşti, NICOLAE TITULESCU 30
COMAN I. A. ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^45838512^Ialomiţa^Sat Giurgeni, Comuna Giurgeni, 22 DECEMBRIE 7
ADDA WORLD TRANSPORT S.R.L.^47201973^Ilfov^Oraş Popeşti Leordeni, Drumul Fermei 117D
HRITCU RALUCA-DANIELA PERSOANĂ FIZICĂ AUTORIZATĂ^47215367^Bucureşti^Bucureşti Sectorul 2, TUZLA 9-27
LOVE & GELATO S.R.L.^47451252^Iaşi^Municipiul Iaşi, ŞTEFAN LUCHIAN 10
VIGA PETRU-EUSEBIU PERSOANĂ FIZICĂ AUTORIZATĂ^48170670^Cluj^Municipiul Cluj-Napoca, MUREŞULUI 21
CIORNEI NECULAI-ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^47664870^Iaşi^Municipiul Iaşi, BURIDAVA 16
AWE RENT A CAR S.R.L.^48408269^Constanţa^Municipiul Constanţa, ALEXANDRU LĂPUŞNEANU 111
LUNA WORLD TRAVEL S.R.L.^50318079^Braşov^Municipiul Braşov, IULIU MANIU 43
THRUSTER DISTRIBUTION S.R.L.^48486488^Arad^Sat Adea, Comuna Sintea Mare, ADEA 402
EMM IT CONSULTING S.R.L.^48713505^Bucureşti^Bucureşti Sectorul 3, SLT. ADRIAN CÂRSTEA 11
SECU MARIUS-DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^51387450^Bucureşti^Bucureşti Sectorul 1, BUCUREŞTII NOI 136
TASTY FOOD S.R.L.^51621487^Bucureşti^Bucureşti Sectorul 1, GEORGE CĂLINESCU 20
ACRIM MENTORIS S.R.L.^51795041^Ilfov^Sat Berceni, Comuna Berceni, PĂDUREA CRAIULUI 80S
AXL RUSTIC FLAME S.R.L.^52629764^Sibiu^Municipiul Sibiu, FRAŢII BUZEŞTI 1
ARVEMA GLOBAL S.R.L.^52729496^Argeş^Sat Clucereasa, Oraş Mioveni, Viitorului 20
DVA BLUE INDUSTRIES S.R.L.^53241913^Argeş^Loc. Topoloveni, Oraş Topoloveni, BUCUREŞTI 117
LAVIN S.R.L.^53946663^Constanţa^Municipiul Constanţa, Aurel Vlaicu 125
D.M.S ETERN SRL^18636630^Bucureşti^Bucureşti Sectorul 1, AVIONULUI 26
BURUIANĂ GABRIEL "VASILE" PERSOANĂ FIZICĂ AUTORIZATĂ^30500890^Alba^Sat Lunca Ampoiţei, Comuna Meteş,  50A
PÎRVU EMANUELA-CECILIA PERSOANĂ FIZICĂ AUTORIZATĂ^33301360^Arad^Sat Vânători, Comuna Mişca, VÎNĂTORI 611
CAVA IMPEX SRL^6732218^Bacău^Municipiul Bacău, Str. REPUBLICII 54
OPTICOMED CENTER 2005 SRL^17121740^Argeş^Municipiul Câmpulung, NEGRU VODĂ 121
ALFATRAD SRL^17559563^Cluj^Sat Floreşti, Comuna Floreşti, VALEA GIRBOULUI 34
RADU GHEORGHE GEORGICA  ÎNTREPRINDERE INDIVIDUALĂ^20703366^Vrancea^Municipiul Focşani, Str. COMISIA CENTRALĂ 
NAIL COUTURE ROMANIA SRL^36448189^Cluj^Municipiul Cluj-Napoca, ARTELOR 42
FENEŞI BARNABA ÎNTREPRINDERE FAMILIALĂ^100778^Bihor^Sat Finiş, Comuna Finiş,  1/E
VLAMILOG SRL^23563534^Bihor^Sat Bulz, Comuna Bulz,  104A
TODERUC SRL^29654909^Bihor^Sat Beznea, Comuna Bratca, BEZNEA 708
VAPOMED STYLE EVENTS S.R.L.^33194833^Hunedoara^Municipiul Petroşani, 1 DECEMBRIE 1918 
MAM AUTO SERVICE SRL^9089215^Ilfov^Sat Săftica, Comuna Baloteşti, CALEA BUCURESTI 33
VERBA EXPERT TRADUCERI SRL^29178422^Ilfov^Comuna Mogoşoaia, 1 MAI 9A
DIACONU C. ADRIAN CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ^37117752^Vaslui^Municipiul Bârlad, VASILE PÂRVAN 11-17
CLALEXA SPEDITION SRL^32462539^Braşov^Municipiul Braşov, URZICENI 3
ONYMROM SRL^8279092^Dolj^Municipiul Craiova, Nicolae Romanescu 62
CAR STORE CENTER SRL^30905818^Dolj^Sat Vârvoru de Jos, Comuna Vârvoru de Jos,  184
FIERARU ION SEVER PERSOANĂ FIZICĂ AUTORIZATĂ^32174404^Dolj^Sat Balta, Oraş Filiasi, PANDURILOR 231
KOLBY-CO SRL^5993835^Covasna^Municipiul Târgu Secuiesc, RUSENI 2/B
CĂLUȘ IONELA-DORINA PERSOANĂ FIZICĂ AUTORIZATĂ^39273014^Bistriţa-Năsăud^Sat Cepari, Comuna Dumitra, Sărata 115
GENERAL MMS EXPERT SRL^35901752^Galaţi^Sat Nicoreşti, Comuna Nicoreşti,  303C
LIKE OFFICE S.R.L.^39797124^Covasna^Municipiul Sfântu Gheorghe, 1 DECEMBRIE 1918 110
CSN LION INSTAL SRL^32765230^Buzău^Sat Cătina, Comuna Cătina, CĂTINA 236
MOISE VICENŢIU ÎNTREPRINDERE INDIVIDUALĂ^40005457^Prahova^Sat Baba Ana, Comuna Baba Ana, BABA ANA 456
ART ONLINE SRL^22870590^Vâlcea^Municipiul Râmnicu Vâlcea, GENERAL MAGHERU 8
ROSS CONSULTANTS SRL^8897077^Iaşi^Municipiul Iaşi, Str. VASILE LUPU 102A
BUCIUM TOURS SRL^16025095^Iaşi^Municipiul Iaşi, Trei Fântâni 6 A
JAFA IMPEX SRL^5800438^Harghita^Municipiul Odorheiu Secuiesc, ROZEI 119
MGI INTERNATIONAL S.R.L.^46375602^Maramureş^Oraş Tăuţii-Măgherăus, 15 1A
SPS SEBASTIAN SSPAL AUTO S.R.L.^45959549^Timiş^Municipiul Timişoara, DRUBETA 27/A
ȘTEFAN IONATAN ÎNTREPRINDERE INDIVIDUALĂ^42777631^Prahova^Loc. Mizil, Oraş Mizil, CRIŞAN 5
SAPORI AUTENTICI S.R.L.^42762401^Bucureşti^Bucureşti Sectorul 5, RITORIDE 34
MOVIGLOBSTAR S.R.L.^45172405^Iaşi^Municipiul Iaşi, Prof. Dimitrie Mangeron 4
BOBOC PELET S.R.L.^45117931^Vrancea^Sat Carşocheşti-Corăbiţa, Comuna Spulber, CARŞOCHEŞTI-CORĂBIŢA 
I-TMT NICA LOGISTIC S.R.L.^45358697^Timiş^Municipiul Timişoara, PROFESOR DOCTOR VALERIU ALACI 16
SIMPIXEL S.R.L.^45561267^Neamţ^Municipiul Piatra Neamţ, GAROFIŢEI 
OANĂ ALEXANDRA-NICOLETA PERSOANĂ FIZICĂ AUTORIZATĂ^49294154^Cluj^Municipiul Cluj-Napoca, ABATOR 
GENPATH DIAGNOSTICS S.R.L.^49382159^Cluj^Municipiul Cluj-Napoca, STEPHENSON GEORGE 7
GYNOHEALTH S.R.L.^50088204^Harghita^Loc. Cristuru Secuiesc, Oraş Cristuru Secuiesc, FABRICII 37
BAG PRO MEDIA S.R.L.^50818201^Ilfov^Loc. Vârteju, Oraş Măgurele, OLTENI 9A
AUTO-RENT DAV S.R.L.^51663300^Vaslui^Municipiul Huşi, PIAŢA VICTORIEI 1
BLANARI MIHAELA-ANDREEA PERSOANĂ FIZICĂ AUTORIZATĂ^51863995^Iaşi^Municipiul Iaşi, OVIDIU 3
POP N. MIHAELA-MARIA ÎNTREPRINDERE INDIVIDUALĂ^51841504^Sălaj^Loc. Şimleu Silvaniei, Oraş Şimleu Silvaniei, Alimpiu Barbulovici 9
TERRA ASN S.R.L.^52382248^Sălaj^Sat Zalha, Comuna Zalha,  44
BEJINARU GEORGIANA PERSOANĂ FIZICĂ AUTORIZATĂ^52584298^Braşov^Municipiul Braşov, LUNGĂ 174
ENZO CORNER S.R.L.^52603365^Satu Mare^Municipiul Satu Mare, OZANA 8
DOCTORITA HEALTH S.R.L.^53178751^Timiş^Municipiul Timişoara, MOŢILOR 7
KONERTH MIHAELA-CRISTINA PERSOANĂ FIZICĂ AUTORIZATĂ^53172201^Hunedoara^Loc. Petrila, Oraş Petrila, PRIETENIEI 3
DEACONESCU VALERIU-IONUȚ PERSOANĂ FIZICĂ AUTORIZATĂ^53598879^Constanţa^Sat Cumpăna, Comuna Cumpăna, Colțunaș 12A
MEDART GLOBAL SRL^18540461^Bucureşti^Bucureşti Sectorul 4, Sos. Olteniţei 133
GABI-POL IMPEX SRL^19032461^Bucureşti^Bucureşti Sectorul 3, Str. Fizicienilor 12
MUREŞAN C. MARIUS PERSOANĂ FIZICĂ AUTORIZATĂ^35059779^Alba^Sat Cisteiu de Mureş, Oraş Ocna Mureş,  86
AVE HARA MEDIA SRL^26339575^Satu Mare^Municipiul Satu Mare, Str. ILARIE CHENDI 110
LUMINION DRIM SRL^17512587^Olt^Municipiul Slatina, Str. VĂILOR 3
GARIZIM SRL^16059497^Suceava^Sat Dolheştii-Mari, Comuna Dolheşti, Com. DOLHESTI 246 BIS
AMBROZA DAMIAN ÎNTREPRINDERE FAMILIALĂ^14608920^Neamţ^Sat Ţolici, Comuna Petricani,  
SMV MOBILEXPRES SRL^21846046^Neamţ^Sat Podoleni, Comuna Podoleni, Str. GĂRII 247
SELEJAN MARIUS ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^28615103^Cluj^Municipiul Cluj-Napoca, Str. TRANSILVANIEI 32
SEREŞ MONICA PERSOANĂ FIZICĂ AUTORIZATĂ^19977074^Bihor^Municipiul Oradea, Str. BORSECULUI 15
ORAC VASILE PERSOANĂ FIZICĂ AUTORIZATĂ^20145537^Galaţi^Sat Odaia Manolache, Comuna Vânători, Str. FLORILOR 24
WEBOMAT SRL^29839141^Brăila^Municipiul Brăila, CĂLĂRAŞILOR 55
COBRATAX SRL^38364629^Braşov^Municipiul Braşov, OCTAVIAN GOGA 18
MARIDANYELA LEGUM SRL^34565220^Bucureşti^Bucureşti Sectorul 6, MĂLINULUI 5
ZLOMADY S.R.L.^38525644^Brăila^Municipiul Brăila, POLICLINICII 3
ARNICIUL SRL^1167539^Buzău^Municipiul Râmnicu Sărat, Str. TOAMNEI COLT CU STR.PRIMAVERII 
ZIOXIII'STUDIO S.R.L.^41303885^Mehedinţi^Municipiul Drobeta-Turnu Severin, GHEORGHE ANGHEL 74
BUSINESS SCANNERS S.R.L.^40501191^Bucureşti^Bucureşti Sectorul 1, MENUETULUI 8
SPORTS HUB ONLINE SRL^37802070^Bucureşti^Bucureşti Sectorul 2, Silvestru 67
ANCUŢA LĂCRĂMIOARA ÎNTREPRINDERE INDIVIDUALĂ^35590443^Iaşi^Municipiul Paşcani, IZVOARELOR 7
SEMAFOR SRL^10950024^Harghita^Sat Mihăileni, Comuna Mihăileni,  137
CLASIC MOLNAR S.R.L.^42138492^Maramureş^Sat Remetea Chioarului, Comuna Remetea Chioarului, REMETEA CHIOARULUI 8
THE GRACE ROSES S.R.L.^43060235^Bucureşti^Bucureşti Sectorul 1, ARGENTINA 25
OVIOLI RUF SERV S.R.L.^46129845^Bihor^Municipiul Oradea, DECEBAL 18
CRAL FORCE COMPANY S.R.L.^44551796^Bihor^Municipiul Salonta, ANDREI MUREŞANU 20
AGRODAVID CEREALE S.R.L.^44607692^Ilfov^Oraş Bragadiru, CRIŞUL REPEDE 113-115B
LAURENŢIU FAMILY BUSINESS S.R.L.^45144391^Bucureşti^Bucureşti Sectorul 5, BUSUIOCULUI 5B
MEDITECH EQUIPMENT TECHNOLOGY S.R.L.^45236045^Bucureşti^Bucureşti Sectorul 1, GENEVA 7
NIO ATF S.R.L.^44285139^Ilfov^Sat Mogoşoaia, Comuna Mogoşoaia, Muzelor 4A
OFERTE PERSONALIZATE S.R.L.^46871932^Ilfov^Oraş Voluntari, ŞOS. ŞTEFĂNEŞTI 84A
ALY LUCA & ION TRANS S.R.L.^46324935^Giurgiu^Sat Valea Dragului, Comuna Valea Dragului, Principală 273
DEUTSCHE IMMOBILIEN INVEST DTE S.R.L.^47118895^Arad^Municipiul Arad, FĂT FRUMOS 9
GAVRILIŢA ALA PERSOANĂ FIZICĂ AUTORIZATĂ^48022429^Bacău^Sat Oituz, Comuna Oituz, Jităriei 23
JUJU.FIX.HOUSE S.R.L.^48002570^Dâmboviţa^Municipiul Moreni, TEIŞ 6A
INNOVA FUSION S.R.L.^49553844^Bucureşti^Bucureşti Sectorul 2, GRIGORE IONESCU 63
VIRAL AGENCY MEDIA S.R.L.^50129959^Bihor^Sat Girişu de Criş, Comuna Girişu de Criş, Muzeului 22
MERKAZ VIP SERVICES AND CONSULTING S.R.L.^51249783^Bucureşti^Bucureşti Sectorul 2, TEIUL DOAMNEI 100
S&S DIGITAL SOLUTIONS S.R.L.^51884580^Bucureşti^Bucureşti Sectorul 3, REGINA ELISABETA 7-9
TOFAN ANA PERSOANĂ FIZICĂ AUTORIZATĂ^52966760^Bucureşti^Bucureşti Sectorul 1, BUCUREŞTII NOI 136
ESTETIQ SKIN S.R.L.^53117207^Cluj^Municipiul Cluj-Napoca, CĂLĂRAŞILOR 10
CMI CORP S.R.L.^53177233^Iaşi^Municipiul Iaşi, PROF. EMIL HONORIU 22A
ANCA ADRIAN COMIMPEX SRL^4024045^Bucureşti^Bucureşti Sectorul 4, Str. BOLDULUI 3
MUREŞAN P PETRU MIHAI PERSOANĂ FIZICĂ AUTORIZATĂ^33752379^Satu Mare^Municipiul Satu Mare, GHEORGHE BULGĂR 14
AR-KHAN RENTALS SRL^31286027^Arad^Municipiul Arad, UNIRII 19
LUPUŞORU EXCHANGE SRL^23523300^Bacău^Municipiul Oneşti, B-dul REPUBLICII 27
PAȘCA EMIL DORIN PERSOANĂ FIZICĂ AUTORIZATĂ^37372747^Mureş^Sat Chirileu, Comuna Sînpaul, CHIRILEU 104
MURDEALĂ I. ANIŞOARA PERSOANĂ FIZICĂ AUTORIZATĂ^31852797^Mehedinţi^Sat Obârşia-Cloşani, Comuna Obârşia-Cloşani, OBÎRŞIA-CLOŞANI 47
ESENȚIAL LAV S.R.L.^37258492^Bistriţa-Năsăud^Sat Săraţel, Comuna Sieu-Magherus, Castelului 14
SIMA T. VASILE PERSOANĂ FIZICĂ AUTORIZATĂ^37761213^Bistriţa-Năsăud^Sat Perişor, Comuna Zagra,  17
MOCA GIANINA CARMEN PERSOANĂ FIZICĂ AUTORIZATĂ^36656295^Bihor^Municipiul Marghita, REPUBLICII 82/A
AZUR COMIMPEX SRL^2116720^Hunedoara^Municipiul Deva, MĂRĂŞEŞTI 39
STUDIO KLASS SRL^18234454^Timiş^Sat Şandra, Comuna Şandra,  542
DADICOM IMPEX SRL^24100953^Ilfov^Oraş Bragadiru, Str. MAGNOLIEI 8
HIPOCRAT HOLIS TERAPIA SRL^35919792^Prahova^Loc. Urlaţi, Oraş Urlaţi, TUDOR VLADIMIRESCU 15
SWG EVOLUTION SRL^30910830^Ilfov^Oraş Popeşti Leordeni, ECLIPSEI 123A
BAHACIU DOINA - AGENT ASIGURARE S.R.L.^41879412^Tulcea^Municipiul Tulcea, SOCULUI 2
TUCRAN SRL^32560839^Iaşi^Sat Lunca Cetăţuii, Comuna Ciurea, FRUMOASĂ 11
COSTABREAD S.R.L.^40084027^Neamţ^Sat Tupilaţi, Comuna Tupilaţi, Centru 112
BUNEA C. M.  PERSOANĂ FIZICĂ AUTORIZATĂ^38025690^Bucureşti^Bucureşti Sectorul 5, SĂLAJ 5
FYLL TIME SRL^28990188^Mehedinţi^Sat Sviniţa, Comuna Sviniţa, Str. 1 41
AMBIANT CONCEPT IMOB SRL^37663150^Bucureşti^Bucureşti Sectorul 5, SOLD. TUNSU PETRE 45
C.G.S. SRL^10511711^Teleorman^Municipiul Roşiori de Vede, Str. Fundătura Gloriei 8
ROZE MAYA AGRO S.R.L.^41672190^Timiş^Sat Curtea, Comuna Curtea,  220
VALAR CURSURI AUTORIZATE S.R.L.^41064290^Prahova^Municipiul Ploieşti, Buna Vestire 55
BLUEEYES INVEST S.R.L.^41620263^Vaslui^Municipiul Bârlad, ION ROATĂ 5
TOMA LUXCON S.R.L.^41874610^Alba^Sat Dumitra, Comuna Sântimbru, PRINCIPALĂ 15
TOLORSIMVIC COM S.R.L.^42174240^Gorj^Sat Pociovaliştea, Oraş Novaci, Pociovaliştea 2
COVACIU SEVERIAN PERSOANĂ FIZICĂ AUTORIZATĂ^42697907^Bihor^Sat Petrileni, Comuna Rieni, PETRILENI 154 E
GEO REMODELARE S.R.L.^43075899^Constanţa^Municipiul Constanţa, CONSTANTIN BOBESCU 98
VRA TIM SOLUTION S.R.L.^43966175^Timiş^Sat Liebling, Comuna Liebling,  324
DNP IDEAL HOME PROJECT S.R.L.^44023049^Teleorman^Sat Mavrodin, Comuna Mavrodin, Rozelor 35
DENDAT COMPANY S.R.L.^44694907^Iaşi^Sat Osoi, Comuna Comarna, PREFECT ALEXANDRU ZIPA 109
KINETODIRECT S.R.L.^45225895^Cluj^Sat Floreşti, Comuna Floreşti, FLORILOR 292
ARTMOBELS PRODCOM S.R.L.^45875669^Bucureşti^Bucureşti Sectorul 4, MOLDOVIŢA 6
CABLERIS S.R.L.^46490300^Iaşi^Sat Valea Lupului, Comuna Valea Lupului, MAGNOLIEI 41
KISPAL S NANDOR ÎNTREPRINDERE INDIVIDUALĂ^47624922^Satu Mare^Sat Halmeu, Comuna Halmeu, FLORILOR 13
TAXIUL CU MIERE S.R.L.^48457539^Sibiu^Municipiul Sibiu, NEGOVEANU 1
DR. PĂTRU S.R.L.^49146018^Dolj^Municipiul Craiova, DROBETA 81
RESTART 223 S.R.L.^48730875^Teleorman^Sat Răduleşti, Comuna Crevenicu, Bucureşti 90
ȘUȘORCA ILDIKO PERSOANĂ FIZICĂ AUTORIZATĂ^49780014^Arad^Oraş Sântana, MUNCII 52
BVM CORPORATE INVESTMENTS S.R.L.^47852017^Bucureşti^Bucureşti Sectorul 4, DEALU BRADULUI 99
CIA WOODART S.R.L.^51991510^Dolj^Sat Pieleşti, Comuna Pieleşti, TOPORAŞ 7
BREWTIFI TECH S.R.L.^52233491^Ilfov^Oraş Voluntari, PIPERA 91
LANȚOȘ ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^52746861^Mureş^Sat Sâncraiu de Mureş, Comuna Sâncraiu de Mureş, VALE 29M
LAVINIA C. ESTATES & FINANCE S.R.L.^53250610^Bucureşti^Bucureşti Sectorul 3, RÂMNICU VÂLCEA 21
PRIAN ROMEO-NICUȘOR PERSOANĂ FIZICĂ AUTORIZATĂ^53866750^Neamţ^Municipiul Roman, Smirodava 
PROMOSOL EUROPA SRL^21336896^Bucureşti^Bucureşti Sectorul 2, Aleea Cîmpul Moşilor 4
VBU ELECTRIC CONSULT SRL^29636600^Bucureşti^Bucureşti Sectorul 1, MAREŞAL ALEXANDRU AVERESCU 3
NEAŢU SEPTIMIU-ALIN ÎNTREPRINDERE INDIVIDUALĂ^35990440^Olt^Sat Orlea, Comuna Orlea, CULTURII 64
NEAG CORNELIA "G & I" PERSOANĂ FIZICĂ AUTORIZATĂ^26809766^Arad^Loc. Sântana, Oraş Sântana, Str. ROZELOR 33
MĂGDĂU FLORINA-VIORICA PERSOANĂ FIZICĂ AUTORIZATĂ^27425305^Arad^Sat Galşa, Comuna Şiria,  731
NEGRU GH. VASILE PERSOANĂ FIZICĂ AUTORIZATĂ^32817283^Neamţ^Sat Leghin, Comuna Pipirig, CERBĂRIEI 41
GĂMĂNUŞ RADU-MARIAN ÎNTREPRINDERE INDIVIDUALĂ^28752062^Argeş^Sat Bascov, Comuna Bascov, Str. FLOREA 86C
MIHĂILESCU ALEXANDRU-CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ^32037520^Argeş^Municipiul Piteşti, CRINULUI 30
MUNTEANU CRISTIAN MARCEL PERSOANĂ FIZICĂ AUTORIZATĂ^22665668^Cluj^Sat Floreşti, Comuna Floreşti, PORII 152
VICKY DENT SRL^27092600^Cluj^Sat Gilău, Comuna Gilău, VÂNĂTORULUI 10
MARIȘ ARDELEANU PERSOANĂ FIZICĂ AUTORIZATĂ^31658074^Cluj^Sat Mărisel, Comuna Mărisel, MĂRIŞEL 598
LUKY MOTORS SRL^34719117^Cluj^Municipiul Cluj-Napoca, ÎNTRE LACURI 27
