DENUMIRE^CUI^ADR_JUDET^ADRESA
FLOREX BARONII SRL^24216118^Argeş^Sat Galeşu, Comuna Brăduleţ,  128A
MEDCOMP SRL^6525166^Mureş^Municipiul Târgu Mureş, Str. TUDOR VLADIMIRESCU 21/A
PALAS COM SRL^6668000^Mureş^Municipiul Târgu Mureş, Str. PASAJUL PALAS 8
POLIDOM SRL^8467517^Mureş^Municipiul Târgu Mureş, Str. SZECHENYI ISTVAN 48
CIRON COM SRL^1197289^Mureş^Municipiul Târgu Mureş, B-dul 1 DECEMBRIE 1918 261
PILKINGTON AUTOMOTIVE ROMANIA  SA CLUJ NAPOCA SUCURSALA TARGU MURES^12150729^Mureş^Municipiul Târgu Mureş, Str. GHEORGHE DOJA 215
ALABASTRUM SRL^16190696^Mureş^Municipiul Reghin, Str. ARGESULUI 50
TOTAL REGAL SRL^14386301^Mureş^Sat Albeşti, Comuna Albeşti, NAŢIONALĂ 17A
MOLDOVAN AUREL VIOREL PERSOANĂ FIZICĂ AUTORIZATĂ^19905060^Mureş^Municipiul Reghin, Str. M.EMINESCU 30
SOL INST SRL^23807329^Mureş^Sat Valea Largă, Comuna Valea Largă,  548A
DORA OPTICS SRL^24161985^Mureş^Municipiul Târgu Mureş, MĂRĂŞEŞTI 21
TUCUDANA SRL^23465412^Mureş^Sat Nazna, Comuna Sâncraiu de Mureş, Str. PRINCIPALA 337
DEMALEX COM SRL^20605333^Mureş^Sat Zau de Cîmpie, Comuna Zau de Cîmpie, Str. REPUBLICII 130
NASIL SPORT SRL^24144720^Mureş^Sat Roteni, Comuna Acăţari,  40
GEREBENES M KATALIN PERSOANĂ FIZICĂ AUTORIZATĂ^22676560^Mureş^Loc. Miercurea Nirajului, Oraş Miercurea Nirajului, Str. SÎNTANDREI 163
KOMPONENT SRL^28251789^Mureş^Loc. Luduş, Oraş Luduş, FABRICII 9
OVI TRANS SRL^24464113^Mureş^Municipiul Târgu Mureş, BUCINULUI 15
HORA INSTAL SRL^24577856^Mureş^Municipiul Sighişoara, Str. NOUA 13
BAKO D ILDIKO ÎNTREPRINDERE INDIVIDUALĂ^27718011^Mureş^Municipiul Târgu Mureş, CUZA VODĂ 12IB
RAULSENTRANSPORTE S.R.L.^38445049^Mureş^Sat Miheşu de Cîmpie, Comuna Miheşu de Cîmpie, NICOLAE BĂLCESCU 2
GÎNJ ALINA PERSOANĂ FIZICĂ AUTORIZATĂ^32004507^Mureş^Sat Miheşu de Cîmpie, Comuna Miheşu de Cîmpie, 1 DECEMBRIE 1918 155
PAD AUTO HAUS SRL^32918229^Mureş^Sat Ernei, Comuna Ernei, ERNEI 106
BRASSAI CSABA ISTVAN PERSOANĂ FIZICĂ AUTORIZATĂ^33149026^Mureş^Municipiul Reghin, RODNEI 
SANTA VIVA MED SRL^32814139^Mureş^Sat Sîngeorgiu de Mureş, Comuna Sîngeorgiu de Mureş, TRANSILVANIEI 238
INSTANT STORE SRL^34310170^Mureş^Municipiul Târgu Mureş, RECOLTEI 12
BOGDAN OVIDIU SILVIU ÎNTREPRINDERE INDIVIDUALĂ^34257590^Mureş^Municipiul Târgu Mureş, PANDURILOR 103
CAT AQUARIUM SRL^28276937^Braşov^Municipiul Braşov, TIMIŞ TRIAJ 50
GEHO COMPANY SRL^28930372^Braşov^Sat Dridif, Comuna Voila,  56
COSMIN LEONTE PERSOANĂ FIZICĂ AUTORIZATĂ^25914291^Braşov^Sat Rodbav, Comuna Soars,  64
MONDIAL DAV INVEST SRL^24901676^Braşov^Municipiul Braşov, B-dul Valea Cetăţii 23
CATALI & CRISADI SERVICII SRL^27801620^Braşov^Municipiul Braşov, Str. BACIULUI 52B
MICLIŞ ŞTEFAN ÎNTREPRINDERE INDIVIDUALĂ^24585654^Braşov^Loc. Zărneşti, Oraş Zărneşti, Str. Prundului 5
JUST IN TIME SPEDITION SRL^27381535^Braşov^Municipiul Braşov, GĂRII 2
RAMB INFRASTRUCTURA SRL^28105759^Braşov^Municipiul Braşov, IULIU MANIU 43
SZILVESZTER ISTVAN ÎNTREPRINDERE INDIVIDUALĂ^34702565^Mureş^Sat Gălăţeni, Comuna Păsăreni, GĂLĂŢENI 268
RARES RAMO S.R.L.^36258753^Mureş^Sat Valea Sînpetrului, Comuna Grebenişu de Cîmpie, VALEA SÎNPETRULUI 96
FATAD PEKBYGG SRL-D^36940431^Mureş^Municipiul Târgu Mureş, SOMEŞULUI 59
KIS I. KAROL PERSOANĂ FIZICĂ AUTORIZATĂ^37549858^Mureş^Sat Bogata, Comuna Bogata, BOGATA 279
N & DIA TRAVEL TRANS SRL^36776283^Mureş^Sat Nazna, Comuna Sâncraiu de Mureş, VIOLETELOR 19
FOOD&FEED PROJECTS SRL^37395090^Mureş^Municipiul Târgu Mureş, LIBERTĂŢII 60B
GAPE SQUAD SRL^37876248^Mureş^Municipiul Târgu Mureş, MUNCII 16
LIMAR CONSTRUCT SRL^15959091^Cluj^Municipiul Cluj-Napoca, Str. DUNARII 170
IO-TEAM S.R.L.^16830647^Timiş^Sat Dumbrăviţa, Comuna Dumbrăviţa, Someş 12-14
INTERPRET SERVICES SRL^16837254^Cluj^Municipiul Cluj-Napoca, NĂSĂUD 14
GRUP MABO SRL^16239056^Cluj^Sat Deusu, Comuna Chinteni, DEUŞU 117A
MD SERV SRL^16830841^Cluj^Municipiul Turda, Calea VICTORIEI 19
CRISALI CONSULTING SRL^19009035^Cluj^Sat Dezmir, Comuna Apahida, PLANOARELOR 27
VV CONT SRL^18485138^Cluj^Municipiul Cluj-Napoca, CLĂBUCET 6
TRANSVIDI SRL^19123926^Cluj^Municipiul Dej, BISTRIŢEI 34
AZUR CONSTRUCT SRL^18702849^Cluj^Municipiul Cluj-Napoca, Str. PRIMĂVERII 6
RECREATIV CLUB SRL^18355430^Cluj^Sat Chinteni, Comuna Chinteni, CHINTENI 11 D
PĂULEŢ ŞT. CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ^29738279^Mehedinţi^Sat Dumbrava de Jos, Comuna Dumbrava, DUMBRAVA DE JOS 119
PLANTEAZĂ LTD SRL^33842080^Mehedinţi^Sat Corlăţel, Comuna Corlăţel, CORLĂŢEL 16
FEBRONIA SRL^22834074^Cluj^Municipiul Turda, Str. CALEA VICTORIEI 100
PIN KONSULTING SERVICES SRL^32709923^Bucureşti^Bucureşti Sectorul 1, ATELIERULUI 19
TRANSCLODI SRL^21675574^Cluj^Sat Nearşova, Comuna Izvoru Crişului,  95
ALONERCO SRL^22593863^Cluj^Municipiul Cluj-Napoca, Str. CONSTANŢA 18
NEUSOFT EDC SRL^22412010^Cluj^Municipiul Cluj-Napoca, CLINICILOR 44
CUBE 02 SRL^22041311^Cluj^Sat Sânnicoara, Comuna Apahida, Str. CLUJULUI 75
IMODON SRL^26796445^Cluj^Municipiul Cluj-Napoca, Aleea DETUNATA 3
THE WELDES INVEST SRL^24863033^Cluj^Municipiul Cluj-Napoca, DOROBANŢILOR 14-16
TZX SPEDITION S.R.L.^25675887^Cluj^Municipiul Cluj-Napoca, Calea TURZII 231-233
PETERFI M MARIUS PERSOANĂ FIZICĂ AUTORIZATĂ^24921045^Cluj^Municipiul Cluj-Napoca, Str. ANTONIO GAUDI 12A
SHD AQUA SRL^26502540^Cluj^Sat Savadisla, Comuna Savadisla, SĂVĂDISLA 31
LUMVAS SRL^26645663^Cluj^Sat Chiuieşti, Comuna Chiuieşti,  246
BUCOVINEANU MARIA MARTINA ÎNTREPRINDERE INDIVIDUALĂ^25830638^Cluj^Municipiul Turda, ŞTEFAN CEL MARE 35
MORARIU ADRIAN IOSIF PERSOANĂ FIZICĂ AUTORIZATĂ^28783549^Cluj^Municipiul Cluj-Napoca, Str. BUCIUM 5
TROTUS TRANS SRL^6203691^Vrancea^Municipiul Adjud, Str. ONESTI 25
CRINTEA ROMICĂ ÎNTREPRINDERE INDIVIDUALĂ^20475551^Vrancea^Municipiul Focşani, STR MR. GHEORGHE PASTIA 5
AGI MARK SRL^15025631^Vrancea^Municipiul Adjud, Str. SIRET-ZONA BLOC 74 
TEACĂ P. IONEL ÎNTREPRINDERE INDIVIDUALĂ^28298447^Vrancea^Sat Dragosloveni, Comuna Dumbrăveni, DRAGOSLOVENI 
ALEXE I. VASILE PERSOANĂ FIZICĂ AUTORIZATĂ^25841394^Vrancea^Sat Rotileştii Mici, Comuna Câmpuri,  
PAVEL SILVIA PERSOANĂ FIZICĂ AUTORIZATĂ^21385856^Vrancea^Municipiul Focşani, Str. PICTOR NICOLAE GRIGORESCU 3
CLINICA STOMATOLOGICA SILVADENT SRL^30311009^Cluj^Sat Floreşti, Comuna Floreşti, Valea Gârboului 7
COVACI TIBERIU GEORGE PERSOANĂ FIZICĂ AUTORIZATĂ^30924461^Cluj^Municipiul Cluj-Napoca, PARÂNG 1
SKYLINE ENGINEERING S.R.L.^30835569^Cluj^Municipiul Cluj-Napoca, BUFTEA 1
PANĂ ALINA ALEXANDRA PERSOANĂ FIZICĂ AUTORIZATĂ^31111130^Cluj^Municipiul Cluj-Napoca, BUCEGI 11A
MĂGLAȘ COSMIN IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^31744043^Cluj^Sat Cacova Ierii, Comuna Iara, CACOVA IERII 127
DIYAR PERLA SRL^30834261^Vrancea^Municipiul Focşani, PIAŢA VICTORIEI 7
INFINITY LED SRL^34628590^Vrancea^Municipiul Focşani, VÎLCELE 29 A
EXPERT CONTEV CONSULTING SRL^35090642^Vrancea^Municipiul Focşani, BUCUREŞTI 19
ALUPO CONSTRUKT VERO COOM SRL^35122981^Vrancea^Loc. Panciu, Oraş Panciu, LIBERTĂŢII 
LEMECE PIZZA SRL^36327810^Vrancea^Municipiul Focşani, Părului 1A
POPOIU DANIELA-JANET PERSOANĂ FIZICĂ AUTORIZATĂ^35005353^Vrancea^Municipiul Focşani, INDEPENDENŢEI 21
STE.LEM.CONS SRL^36794247^Vrancea^Sat Gugeşti, Comuna Gugeşti, GEORGE COŞBUC 21
ML DEMO INTERMED S.R.L.^32727032^Cluj^Municipiul Cluj-Napoca, PREDEAL 40G
DORIN CHEF SRL^34840142^Cluj^Municipiul Cluj-Napoca, PARTIZANILOR 130
SPINEANCA VRÂNCEANĂ SRL^37940863^Vrancea^Sat Spineşti, Comuna Vrâncioaia, SPINEŞTI 
ETANDOAJO SRL^33092132^Cluj^Municipiul Cluj-Napoca, MOȚILOR 6-8
MARTON LEHEL PERSOANĂ FIZICĂ AUTORIZATĂ^29561397^Braşov^Municipiul Braşov, IULIU MANIU 1
TMA SERVICE CAMIOANE S.R.L.^34723126^Cluj^Municipiul Cluj-Napoca, OAŞULUI 340L
CABINET MEDICAL DR POPOVICIU PETRONELA SRL^35308659^Cluj^Municipiul Cluj-Napoca, Bună Ziua 12
DĂRĂBAN VIOREL IONUŢ PERSOANĂ FIZICĂ AUTORIZATĂ^35394935^Cluj^Municipiul Cluj-Napoca, TELEORMAN 65
NATTVEND SRL^36309970^Cluj^Municipiul Cluj-Napoca, VIILOR 23
YASMINA CONCEPT DETAIL S.R.L.^41614024^Sibiu^Municipiul Mediaş, SIBIULUI 36
DILL HESSE SRL^37062045^Cluj^Municipiul Câmpia Turzii, ŞCOLII 4
DELUX MONTAGI SRL^37036585^Cluj^Municipiul Cluj-Napoca, EROILOR 42
PARO STAR PROIECT SRL^37181526^Cluj^Municipiul Cluj-Napoca, CERNEI 7
DENTIS SMILE NEW CLINIQ  SRL^37638785^Cluj^Municipiul Cluj-Napoca, MOLDOVEI 2A
BUCEA MIHAI ÎNTREPRINDERE INDIVIDUALĂ^37329844^Cluj^Municipiul Turda, TIMOTEI CIPARIU 29
CC MOTORCYCLE SRL^37382503^Cluj^Sat Floreşti, Comuna Floreşti, Urusagului 30
UNLIMITED PHOTOS SRL^37558414^Cluj^Municipiul Cluj-Napoca, TULCEA 30
LIFEMOB SERV S.R.L.^37525867^Cluj^Municipiul Cluj-Napoca, BUCUREŞTI 15
ATS EVORENT SRL^37739232^Cluj^Sat Floreşti, Comuna Floreşti, ŞESUL DE SUS 172
FUN MOBILE TELECOM SRL^25842365^Bistriţa-Năsăud^Loc. Năsăud, Oraş Năsăud, Str. VIRGIL SOTROPA 2
REFRESH TIME SRL^21868362^Bistriţa-Năsăud^Municipiul Bistriţa, FLORILOR 1
ECO AROMA CONSTRUCT SRL^25157133^Bistriţa-Năsăud^Municipiul Bistriţa, VALEA GHINZII 63
NICO - LARA BEST SRL^30880390^Bistriţa-Năsăud^Municipiul Bistriţa, ÎMPĂRATUL TRAIAN 
COSTI CLUB CAFE SRL^31178556^Bistriţa-Năsăud^Sat Jelna, Comuna Budacu de Jos,  77
MOCIRAN MONICA ÎNTREPRINDERE INDIVIDUALĂ^30349666^Bistriţa-Năsăud^Loc. Beclean, Oraş Beclean, ŞIEULUI 15
POP VASILE CONSTRUCTORUL PERSOANA FIZICA AUTORIZATA  ^30220725^Bistriţa-Năsăud^Sat Livezile, Comuna Livezile,  242B
GUSA ARITON PERSOANA FIZICA AUTORIZATA^29674450^Bistriţa-Năsăud^Sat Sant, Comuna Sant,  161
BOLDIS ALEXANDRU IONEL PERSOANĂ FIZICĂ AUTORIZATĂ^29620140^Bistriţa-Năsăud^Sat Rodna, Comuna Rodna, TUDOR VLADIMIRESCU 1263
IBIKRISZ CONSTRUCT SRL^32735981^Bistriţa-Năsăud^Municipiul Bistriţa, INDEPENDENŢEI 81
WOMEN ART SRL^36131414^Bistriţa-Năsăud^Municipiul Bistriţa, IZVORULUI 12
PROFILACT TOUR SRL^36512028^Bistriţa-Năsăud^Sat Lechinţa, Comuna Lechinţa,  336/A
MOTOGNA ALEXANDRA-IOANA ÎNTREPRINDERE INDIVIDUALĂ^37272187^Bistriţa-Năsăud^Sat Breaza, Comuna Negrileşti,  76
MUTHI RODICA-VOICHIȚA PERSOANĂ FIZICĂ AUTORIZATĂ^36121852^Bistriţa-Năsăud^Sat Rebrisoara, Comuna Rebrisoara,  122-B
MDR 64 SRL^25397535^Ialomiţa^Sat Movila, Comuna Movila,  
EDIRRA VIP SRL^26559813^Ialomiţa^Municipiul Urziceni, TEILOR 7
PROCOMPUTERS SRL^9747051^Bihor^Municipiul Oradea, CONSTANTIN DOBROGEANU GHEREA 9
TDC COM SRL^3297314^Bihor^Loc. Ştei, Oraş Ştei, GEORGE ENESCU 2
DERANO COM SRL^6577734^Bihor^Municipiul Oradea, B-dul DACIA 12
RODELA EXIM SRL^5907796^Bihor^Municipiul Oradea, STR. OGORULUI 3
TYBKON SRL^15414191^Bihor^Municipiul Oradea, MATEI CORVIN 402
VANABI SRL^14589756^Bihor^Municipiul Marghita, Str. ION LUCA CARAGIALE 10
GOZMAN POP MARIANA TATIANA PERSOANĂ FIZICĂ AUTORIZATĂ^19973080^Bihor^Municipiul Marghita, REPUBLICII 94
PROFIL CONSTRUCT EXPERT SRL^24308300^Bihor^Municipiul Oradea, Beöthy Ödön 9A
DYCO CREATIV COM SRL^24706144^Bihor^Municipiul Oradea, Str. A. CAZABAN 56
ANAMED SRL^19222601^Bihor^Municipiul Oradea, B-dul DACIA 105A
SILTECH CONSULT SRL^21406690^Bihor^Municipiul Oradea, FABRICILOR 8E
ALEXIA & CALIN SRL^21720012^Bihor^Sat Ţeţchea, Comuna Ţeţchea,  191
PROSPUMA SRL^22145959^Bihor^Municipiul Oradea, Calea BORŞULUI 45
SOURCE DISTRIBUŢIE SRL^26207400^Bihor^Sat Şişterea, Comuna Cetariu, ŞIŞTEREA 370
ILEA DUMITRU ÎNTREPRINDERE INDIVIDUALĂ^28022408^Bihor^Sat Aştileu, Comuna Aştileu,  281
BERES IBOLYA ÎNTREPRINDERE INDIVIDUALĂ^26868983^Bihor^Loc. Săcueni, Oraş Săcueni, Calea JANOS IRINYI 120
SYSRO TRADE SRL^27647107^Bihor^Sat Sălard, Comuna Sălard,  650
IMAGE LAND SRL^24994993^Bihor^Sat Niuved, Comuna Tămăşeu,  9
ECLECTIC INSIDE SRL^26678113^Bihor^Municipiul Oradea, Str. ADY ENDRE 16
LETAI ZOLTAN ÎNTREPRINDERE INDIVIDUALĂ^28534858^Bihor^Loc. Cubulcut, Oraş Săcueni,  168
CHERAIA SRL^28455738^Bihor^Municipiul Oradea, INULUI 9
CORAL TOURS SRL^28983237^Bihor^Municipiul Oradea, Calea CLUJULUI 4
SIMPLY MT SHOP S.R.L.^30183619^Bihor^Sat Sălard, Comuna Sălard, SĂLARD 73
TIRAMIT PREST SRL^31014723^Bihor^Municipiul Marghita, KAZINCZY FERENC 17
CHERMAN GHEORGHE MIHAI PERSOANĂ FIZICĂ AUTORIZATĂ^31919749^Bihor^Sat Forău, Comuna Uileacu de Beiuş, FORĂU 82
IRINGO&IAZMIN SRL^33761237^Bihor^Sat Ineu, Comuna Ineu, INEU 106
MAIORGAS SRL^33408880^Bihor^Sat Făncica, Comuna Petreu, FĂNCICA 1
JOLTPET CONSULT SRL-D^35069551^Bihor^Municipiul Oradea, NUFĂRULUI 64
TIBISMART SRL^35283937^Bihor^Municipiul Oradea, SPARTACUS 44
GUNDAHAR S.R.L.^36704546^Bihor^Municipiul Oradea, FELEACULUI 14
INA PLASTIC SRL^37210389^Bihor^Municipiul Oradea, Beöthy Ödön 11
BERINDEI CĂTĂLINA VIOLETA PERSOANĂ FIZICĂ AUTORIZATĂ^37659630^Bihor^Municipiul Oradea, TÂRNAVELOR 12
ALBULESCU MIRELA MIHAELA ÎNTREPRINDERE INDIVIDUALĂ^37659729^Bihor^Sat Tinca, Comuna Tinca, DUMBRAVEI 18
GRIGORE V. VIOLETA-GEORGIANA ÎNTREPRINDERE INDIVIDUALĂ^31553957^Ialomiţa^Sat Ion Ghica, Comuna Ciulniţa, SALCÂMILOR 3
SEL COMPUTERS S.R.L.^37963123^Ialomiţa^Sat Stelnica, Comuna Stelnica, EROILOR AVIATORI 86
GTA INVEST SRL^12364412^Hunedoara^Loc. Călan, Oraş Călan, LIBERTĂŢII 5A
UNU SOLITAIRE SRL^17259817^Hunedoara^Municipiul Hunedoara, Str. DR. GHEORGHE MARINESCU 7
PASC NICOLAE FERMIER ÎNTREPRINDERE INDIVIDUALĂ^26779274^Hunedoara^Sat Certeju de Sus, Comuna Certeju de Sus, VALEA FAIERAGULUI 221
CLEŞ AUREL NICOLAE PERSOANĂ FIZICĂ AUTORIZATĂ^24698882^Hunedoara^Sat Uibăreşti, Comuna Ribiţa, COMUNA RIBIŢA 18
HIBAIS SERAFIM APICULTOR PERSOANĂ FIZICĂ AUTORIZATĂ^27514496^Hunedoara^Sat Sarmizegetusa, Comuna Sarmizegetusa,  144
ALEONESCU AUREL PERSOANĂ FIZICĂ AUTORIZATĂ^27697741^Hunedoara^Sat Căstău, Comuna Beriu,  136A
HENTEŞ ELVIS DANIEL ÎNTREPRINDERE INDIVIDUALĂ^26323900^Hunedoara^Loc. Călan, Oraş Călan, Str. OVID DENSUŞIANU 
PRO SELENA ASISTENT ÎN BROKERAJ S.R.L.^30047056^Hunedoara^Municipiul Deva, IULIU MANIU 
MAKING ROADS S.R.L.^30698216^Hunedoara^Sat Răchitova, Comuna Răchitova, RĂCHITOVA 68
DINO FUN KIDS S.R.L.^34910469^Hunedoara^Municipiul Deva, ZĂRANDULUI 150
GOŢA SEPTIMIU-ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^38961821^Bucureşti^Bucureşti Sectorul 6, VALEA LUI MIHAI 2
OROSZ ENDRE PERSOANĂ FIZICĂ AUTORIZATĂ^36552685^Hunedoara^Municipiul Hunedoara, 1848 5
ANDREEA&ALECU RUSTIK SRL^38256252^Hunedoara^Municipiul Lupeni, TUDOR VLADIMIRESCU 
ARGASE 1717 S.R.L.^38439829^Arad^Municipiul Arad, LUCEAFĂRULUI 
CAMARAD PROTECT SRL^36395017^Hunedoara^Municipiul Deva, DECEBAL 
DCC HEPTAPELL S.R.L.^39235487^Vaslui^Sat Siliştea, Comuna Todireşti, SILIŞTEA 42
TIPTILAPR S.R.L.^41063421^Dolj^Municipiul Craiova, BUJORULUI 5A
LA ROŢI SRL^36257898^Hunedoara^Loc. Haţeg, Oraş Haţeg, Mihai Eminescu 1
DONEA I. PETRU ÎNTREPRINDERE FAMILIALĂ^38951682^Alba^Sat Băleşti, Comuna Bistra,  11
DĂMĂTĂR DANIEL ÎNTREPRINDERE INDIVIDUALĂ^38749579^Iaşi^Loc. Târgu Frumos, Oraş Târgu Frumos, MIHAIL EMINESCU 7C
APĂ & AER SRL^36773910^Hunedoara^Municipiul Hunedoara, CARPAŢI 148
PIRTEA DOREL MIRCEA ÎNTREPRINDERE FAMILIALĂ^38965505^Bihor^Sat Bunteşti, Comuna Bunteşti, BUNTEŞTI 98
COCARIU IONELA PERSOANĂ FIZICĂ AUTORIZATĂ^37036003^Hunedoara^Sat Râu de Mori, Comuna Râu de Mori, RÎU DE MORI 47
URS SORIN-CLAUDIU ÎNTREPRINDERE INDIVIDUALĂ^20093055^Timiş^Loc. Sânnicolau Mare, Oraş Sânnicolau Mare, Str. CIPRIAN PORUMBESCU 20
AGROGAM SRL^15970650^Timiş^Municipiul Timişoara, George Pop de Băseşti 22
CRISTATIU ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^19373302^Timiş^Municipiul Timişoara, Str. SURORILE MARTIR CACEU 32
HEGER SRL^14273116^Timiş^Sat Voiteg, Comuna Voiteg, LOC.VOITEG 161/b
ATEST CONSULT SRL^13231490^Timiş^Sat Orţisoara, Comuna Orţisoara,  332
ŢĂPOSU VICTORIA PERSOANĂ FIZICĂ AUTORIZATĂ^20044729^Timiş^Municipiul Lugoj, Str. CUZA VODA 6
CAGULA SECURITY GUARD SRL^15582861^Timiş^Loc. Sânnicolau Mare, Oraş Sânnicolau Mare, Str. REPUBLICII 40
IMPERIAL ADAM SRL^21557161^Timiş^Municipiul Lugoj, Alexandru Mocioni 37
LAL IOAN ÎNTREPRINDERE FAMILIALĂ^22981032^Timiş^Sat Sinersig, Comuna Boldur,  158
AVRAM SORIN-IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^25347537^Timiş^Loc. Buziaş, Oraş Buziaş, Str. AUREL VLAICU 16
POP I. TEODOR PERSOANĂ FIZICĂ AUTORIZATĂ^20390056^Maramureş^Municipiul Baia Mare, B-dul BUCURESTI 38
