DENUMIRE^CUI^ADR_JUDET^ADRESA
BRÎNZEA COSTEL PERSOANĂ FIZICĂ AUTORIZATĂ^26844500^Buzău^Sat Săruleşti, Comuna Săruleşti,  76
CRIS NIK TRANS COMPANY SRL^18661315^Giurgiu^Sat Joiţa, Comuna Joiţa,  400
M.ELECTROD SRL^36748186^Iaşi^Municipiul Iaşi, PROF.PETRU CUJBĂ 25
MOGAS IMPEX SRL^9565181^Mehedinţi^Municipiul Drobeta-Turnu Severin, Str. VETERANI 32
ONTRIP MAYA XTREME S.R.L.^41670504^Botoşani^Sat Orăşeni-Deal, Comuna Curteşti, ORĂŞENI-DEAL 
AMAZING DRESS S.R.L.^41221084^Bucureşti^Bucureşti Sectorul 1, JIULUI 2-4
SMARALD COSMETICS S.R.L.^41358872^Bucureşti^Bucureşti Sectorul 3, SOLIDARITĂŢII 1B
FIRST LAYER 3D S.R.L.^41620140^Alba^Municipiul Alba Iulia, BUCUREŞTI 17
CADAR M. ALEXANDRU ÎNTREPRINDERE INDIVIDUALĂ^44676552^Bacău^Sat Cleja, Comuna Cleja, Unirii 392
DAS TRAINING LEVEL S.R.L.^46666547^Vrancea^Sat Vărsătura, Comuna Jariştea, POIANA VĂRSĂTURII 21
NIMRI GREEN ENERG S.R.L.^45254645^Mureş^Loc. Sovata, Oraş Sovata, CIOCÎRLIEI 12
ARCANE WEB S.R.L.^45766742^Ilfov^Sat Roşu, Comuna Chiajna, DRUMUL BACRIULUI 35
KLEPP NATALIE PERSOANĂ FIZICĂ AUTORIZATĂ^46646272^Arad^Sat Vladimirescu, Comuna Vladimirescu, ROZELOR 11
KRONERT IMOBILIARE S.R.L.^46613496^Braşov^Municipiul Braşov, CARPAŢILOR 93
IRIMIA FLORIN-ANDREI PERSOANĂ FIZICĂ AUTORIZATĂ^48067560^Ilfov^Oraş Bragadiru, RÂUL VEDEA 4C
O.M. CREDIT SI LEASING S.R.L.^49085140^Bucureşti^Bucureşti Sectorul 4, DIMITRIE CANTEMIR 24
QUINTESSENTIALLY LIFESTYLE S.R.L.^49212812^Bucureşti^Bucureşti Sectorul 1, LASCĂR CATARGIU 38
ENTRA DEV DIGITAL AGENCY S.R.L.^49511814^Hunedoara^Municipiul Petroşani, SĂLĂTRUC 23B
NOPHIR IT S.R.L.^49822489^Bihor^Municipiul Oradea, SFÂNTUL APOSTOL ANDREI 40
MARTERRHOME S.R.L.^49903400^Caraş-Severin^Sat Teregova, Comuna Teregova, TEREGOVA 87D
ROMTRANS CARGO EXPORT SRL^31681972^Bucureşti^Bucureşti Sectorul 1, PROMETEU 25
INNO365 S.R.L.^50579619^Bucureşti^Bucureşti Sectorul 3, NINSORII 36C
MK DISCOUNT G007 S.R.L.^51206626^Bucureşti^Bucureşti Sectorul 1, FLOREASCA 165
IONUȚ DUMY P.V.S. CONSTRUCT S.R.L.^51835456^Buzău^Municipiul Râmnicu Sărat, UNIRII 
HAZEN S.R.L.^51904610^Bucureşti^Bucureşti Sectorul 2, MATEI VOIEVOD 125-133
DGX SOFTWARE DEVELOPMENT S.R.L.^51982384^Neamţ^Municipiul Roman, TINOSULUI 3
LINKAI S.R.L.^52286518^Timiş^Municipiul Timişoara, BUCOVINEI 
HĂLĂLIȘAN IUSTINIAN-VIOREL PERSOANĂ FIZICĂ AUTORIZATĂ^52580695^Arad^Municipiul Arad, HAŢEG 1
BACKYARD PUB S.R.L.^52892654^Vâlcea^Municipiul Râmnicu Vâlcea, ŞTIRBEI VODĂ 7
IRIMEȘ IOAN-EUGEN PERSOANĂ FIZICĂ AUTORIZATĂ^53164080^Sălaj^Municipiul Zalău, FĂGETULUI 7A
MIHAI CLAUDIA COM IMPEX SRL^7901064^Bucureşti^Bucureşti Sectorul 6, Str. APUSULUI 29
ROMARTA S.A.^14064659^Bucureşti^Bucureşti Sectorul 2, PIERRE DE COUBERTIN 3-5
HAAS INCOM SRL^15388084^Bucureşti^Bucureşti Sectorul 6, Aleea Politehnicii 8
COJOCARU SEPTIMIU PERSOANĂ FIZICĂ AUTORIZATĂ^21175277^Bucureşti^Bucureşti Sectorul 6, Aleea Arinii Dornei 8
TATU PROD SRL^16126251^Sibiu^Municipiul Sibiu, Str. CONSTRUCTORILOR 25
TERRATOP SRL^13592753^Braşov^Municipiul Braşov, Str. BIHORULUI 5
AT & G AMERICAN TOOL & GRAPHITE CO SRL^10477881^Cluj^Municipiul Cluj-Napoca, Calea DOROBANTILOR 22
DRĂGHICI CTIN MARIAN-DORU PERSOANĂ FIZICĂ AUTORIZATĂ^33344981^Mehedinţi^Municipiul Drobeta-Turnu Severin, CRIŞAN 66    
BICONSTAL SRL^33835059^Bihor^Sat Cihei, Comuna Sânmartin, Muncitorilor 9
SOAMI SRL^22389066^Timiş^Sat Beregsău Mare, Comuna Săcălaz,  
MANOLAS COM SRL^14398772^Ilfov^Comuna Glina, Str. PARCULUI 11
ŢICLE ISAIA PERSOANĂ FIZICĂ AUTORIZATĂ^36770930^Maramureş^Sat Groşii Ţibleşului, Comuna Groşii Ţibleşului, GROŞII ŢIBLEŞULUI 40
CARTISMART SRL^34629863^Ilfov^Oraş Voluntari, EMIL RACOVIŢĂ 35-39
ENOTHEQUA PROVENSALĂ SRL^32358814^Timiş^Municipiul Timişoara, LINIŞTEI 
FRUNZĂ GH. AUREL PERSOANĂ FIZICĂ AUTORIZATĂ^27028186^Vaslui^Sat Rădăeşti, Comuna Bogdăniţa,  
MEGA-VET & PET S.R.L.^32456928^Constanţa^Municipiul Constanţa, ZORELELOR 45BIS-47
COGICOS COM SRL^5695464^Dolj^Municipiul Craiova, B-dul TINERETULUI 22
NERAMAX NETWORKS SRL^38329664^Arad^Sat Vladimirescu, Comuna Vladimirescu, LIBERTĂŢII 38
MARIN A. MIHAELA ÎNTREPRINDERE INDIVIDUALĂ^33005578^Bucureşti^Bucureşti Sectorul 6, VALEA ARGEŞULUI 5
G.A.T. SRL^1656012^Galaţi^Municipiul Galaţi, Str. LAMINORIŞTILOR 10
CONCRET SECURITY INSTAL S.R.L.^39177483^Bucureşti^Bucureşti Sectorul 3, MIHAI BRAVU 302
ZEN PROJECTS SRL^34531198^Bucureşti^Bucureşti Sectorul 4, PERONI 23
ALBRAN BRICKS S.R.L.^39093340^Bacău^Loc. Comăneşti, Oraş Comăneşti, 1 MAI 
MAD DIAMOND GAMES S.R.L.^28584783^Giurgiu^Sat Bolintin-Deal, Comuna Bolintin-Deal, Str. REPUBLICII 1
DELTA ENERGETIC SRL^36652846^Bucureşti^Bucureşti Sectorul 2, COLENTINA 16
SANDU CONSTANTIN-DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^27660025^Iaşi^Municipiul Iaşi, Str. HAN TATAR 10
GIRJU MARIAN PERSOANĂ FIZICĂ AUTORIZATĂ^19305693^Vâlcea^Municipiul Râmnicu Vâlcea, Str. GRIGORE PROCOPIU 33
BASSOK SYSTEM S.R.L.^40600969^Braşov^Municipiul Braşov, VALEA CETĂŢII 33
DINCĂ GHEORGHE PERSOANĂ FIZICĂ AUTORIZATĂ^42935979^Prahova^Sat Mărginenii de Jos, Comuna Filipeştii de Târg, Principală 230
BALA SATU MARE S.R.L.^43780830^Maramureş^Loc. Seini, Oraş Seini, CRIŞAN 49
LEMAN CONSULTANTS S.R.L.^43850560^Cluj^Municipiul Cluj-Napoca, VOIEVODUL MENUMORUT 38
VYDALL CONSTRUCT S.R.L.^44951768^Constanţa^Sat Lanurile, Comuna Bărăganu, ECATERINA TEODOROIU 201
SIPTECH S.R.L.^45150261^Constanţa^Loc. Murfatlar, Oraş Murfatlar, LILIACULUI 4
MIMARK LOGISTIC S.R.L.^46123150^Bucureşti^Bucureşti Sectorul 1, DACIA 20
CAPITAL COMMUNICATION GROUP ONE S.R.L.^46644840^Timiş^Municipiul Timişoara, VASILE ALECSANDRI 3
RODULVO S.R.L.^49606213^Bucureşti^Bucureşti Sectorul 1, NICOLAE TITULESCU 10
ANTOCE SONIA-MIHAELA ÎNTREPRINDERE INDIVIDUALĂ^49705233^Iaşi^Municipiul Iaşi, BUCIUM 53
CUCU BOGDAN-ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^50298249^Braşov^Municipiul Braşov, NUCULUI 29
PIERDE-DUBA S.R.L.^50823640^Gorj^Loc. Rovinari, Oraş Rovinari, Autoliv 8
URBAN ASCENT S.R.L.^52574480^Dâmboviţa^Sat Bumbuia, Comuna Gura Foii,  38
BĂRÂNGĂ OVIDIU-STELIAN PERSOANĂ FIZICĂ AUTORIZATĂ^52560647^Giurgiu^Municipiul Giurgiu, PRUNARU 4
CC MEDICARE S.R.L.^53015428^Bucureşti^Bucureşti Sectorul 3, UNIRII 73
WATERMEC S.R.L.^53709136^Bucureşti^Bucureşti Sectorul 6, INDEPENDENŢEI 202 B
VIP ROM CORPORATION IMPEX SRL^18580^Bucureşti^Bucureşti Sectorul 1, Str. ARION ERACLIE 24-30
ALFA SICO IMPEX SRL^10698017^Bucureşti^Bucureşti Sectorul 1, Str. MAGURICEA 3
FOCUS STYLE SOLUTION SRL^27963240^Bucureşti^Bucureşti Sectorul 2, B-dul LACUL TEI 113
GUSTOMIR SRL^21966905^Alba^Loc. Petreşti, Municipiul Sebeş, Str. ZORILOR 77
BERTALAN SRL^14392800^Satu Mare^Sat Cămin, Comuna Cămin, CĂMIN 222/A
DRIMUS IOSIF ADOLF PERSOANĂ FIZICĂ AUTORIZATĂ^33207100^Satu Mare^Municipiul Carei, GRIGORE URECHE 16A
BIG DEAL SRL^13180310^Suceava^Municipiul Suceava, Str. REPUBLICII 10
GUIST SIMON-GERHARD PERSOANĂ FIZICĂ AUTORIZATĂ^34984741^Sibiu^Municipiul Sibiu, ŞELARILOR 6-8
ALION FLORIA S.R.L.^982754^Bacău^Loc. Comăneşti, Oraş Comăneşti, REPUBLICII 
TRANSTON PROD SRL^24309926^Bacău^Loc. Slănic Moldova, Oraş Slănic Moldova, Str. LIBERTĂŢII 73A
FOR QM CONSULTING SRL^17667980^Bacău^Municipiul Bacău, Calea REPUBLICII 15
POPESCU MINODORA ÎNTREPRINDERE INDIVIDUALĂ^19358620^Neamţ^Sat Frumosu, Comuna Farcaşa,  
ARGEBIT SOFTWARE SERVICE SRL^25164718^Argeş^Municipiul Piteşti, Str. CONSTANTIN NOICA 2
AGROINDUSTRIALA DOI LIVADA SRL^13270243^Bihor^Sat Nojorid, Comuna Nojorid, FERMA NR. 2 
ARKOS IMPEX SRL^6963123^Hunedoara^Municipiul Deva, ROMANILOR 
TABĂ PETRICĂ MIHAI PERSOANĂ FIZICĂ AUTORIZATĂ^35269908^Ilfov^Sat 1 Decembrie, Comuna 1 Decembrie, GRIGORE MOISIL 1
SMART POWER CONSULTING SRL^38201346^Braşov^Municipiul Braşov, TOAMNEI 24
DIALUB EXPERT SRL^37449620^Bucureşti^Bucureşti Sectorul 3, TRAIAN POPOVICI 130
LMC-TECH SOLUTIONS S.R.L.^40428724^Cluj^Municipiul Cluj-Napoca, BATHORI ISTVAN 7
ELMAVIA TRADE SRL^10722786^Galaţi^Municipiul Galaţi, Str. ALBATROS 10
PLUS BUSINESS DEVELOPMENT CONSULTANCY  SRL^33970241^Bucureşti^Bucureşti Sectorul 2, DOBROEŞTI 7
PISTRIȚU ANA PERSOANĂ FIZICĂ AUTORIZATĂ^39181441^Dolj^Sat Secu, Comuna Secu,  215
K&P PLAN FOR YOU S.R.L.^40166089^Timiş^Sat Giroc, Comuna Giroc, AVIAŢIEI 28
UPGRADE CONTA SYSTEM 360° S.R.L.^40311405^Bucureşti^Bucureşti Sectorul 3, AGATHA BÂRSESCU 15B
DINU S. STEFAN ÎNTREPRINDERE FAMILIALĂ^19667197^Vâlcea^Sat Mărcusu, Comuna Făureşti,  65
TĂNASE I. GABRIEL ÎNTREPRINDERE INDIVIDUALĂ^32217181^Iaşi^Sat Scoposeni, Comuna Gorban,  
IONESCU AUREL PERSOANĂ FIZICĂ AUTORIZATĂ^24757784^Teleorman^Sat Cosmeşti, Comuna Cosmeşti,  
CSIKI-LAK SRL^32510741^Harghita^Municipiul Miercurea Ciuc, REVOLUŢIEI DIN DECEMBRIE 17
RRD VÂNZĂRI S.R.L.^41650310^Ialomiţa^Municipiul Urziceni, PANDURI 52
MIHEŢ ADRIAN-DIONISIE ÎNTREPRINDERE INDIVIDUALĂ^41783201^Sibiu^Municipiul Mediaş, PĂLTINIŞ 3
STOICA GH.FLORIN-GHEORGHE PERSOANĂ FIZICĂ AUTORIZATĂ^45905964^Braşov^Sat Veneţia de Jos, Comuna Părău, VENEŢIA DE JOS 178
BOEM NOIR S.R.L.^42762150^Maramureş^Sat Satulung, Comuna Satulung, SATULUNG 395
FOXYTOM S.R.L.^45162142^Iaşi^Municipiul Iaşi, VALEA ADÂNCĂ 18
VERNICEANU DIANA-MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^47901799^Sibiu^Municipiul Sibiu, ŞTEFLEŞTI 9
BLUESKY CONSULT AND RECRUITMENT S.R.L.^46804682^Bucureşti^Bucureşti Sectorul 3, PARFUMULUI 13
PETRA VISION S.R.L.^48425391^Cluj^Municipiul Cluj-Napoca, Salcâmului 37
HORGE VIOREL-FLORIN PERSOANĂ FIZICĂ AUTORIZATĂ^48545703^Maramureş^Sat Brebeni, Comuna Cerneşti, BREBENI 64
ENERGO SOLAR GREEN ENERGY S.R.L.^49393948^Arad^Sat Şimand, Comuna Şimand, ŞIMAND 1405
EUROPA REPATRIERI ROSALINDA S.R.L.^50519722^Alba^Loc. Bărăbanţ, Municipiul Alba Iulia, Cătinei 3
DESA NEGRILA SHOP S.R.L.^50788690^Bucureşti^Bucureşti Sectorul 3, MUREŞANA 9
AIELLO OANA-CRISTINA PERSOANĂ FIZICĂ AUTORIZATĂ^51688991^Ilfov^Sat 1 Decembrie, Comuna 1 Decembrie, Regina Maria 21
PUHA FLAVIUS-ARIN PERSOANĂ FIZICĂ AUTORIZATĂ^51742268^Arad^Sat Şagu, Comuna Şagu, ŞAGU 719
ȚOLU ALEXANDRU PERSOANĂ FIZICĂ AUTORIZATĂ^53025600^Cluj^Municipiul Cluj-Napoca, MEHEDINŢI 13
MASTER MECHANICS AND REPAIRS MMR S.R.L.^53019764^Buzău^Municipiul Buzău, MARGARETELOR 1
ELIT ADVERTISING SRL^17365850^Bucureşti^Bucureşti Sectorul 2, Str. DR. BURGHELEA 10A
FENOMEDIA SOLUTIONS SRL^25647046^Bucureşti^Bucureşti Sectorul 3, Str. CONSTANTIN BRÎNCUŞI 11
FINANCE AMBIENT SRL^22819317^Bucureşti^Bucureşti Sectorul 2, Str. Aleea Dobrina 12
INFOSYS ROMANIA S.R.L.^23351043^Bucureşti^Bucureşti Sectorul 1, GRIVIŢEI 82-98
MOBILE CONCEPT CATERING SRL^29472222^Bucureşti^Bucureşti Sectorul 6, VIRTUŢII 19D
DUET GROUP SRL^22795790^Alba^Municipiul Sebeş, Str. B. ST. DELAVRANCEA 2
AMFORA IMPEX SRL^5101804^Olt^Municipiul Slatina, Str. DINU LIPATTI 
IONUŢ RADU LUCI MIRCEA SRL-D^34251880^Olt^Sat Bobiceşti, Comuna Bobiceşti, DEALUL VIILOR 3
PRODANIUC C. ILIE - ÎNTREPRINDERE FAMILIALĂ^18237078^Suceava^Loc. Vicovu de Sus, Oraş Vicovu de Sus, Str. ROMANĂ 37
PRESTIGE IMPEX SRL^143973^Argeş^Municipiul Piteşti, Str. BALOTEŞTI 116E
UNICONT 2002 SRL^15007252^Neamţ^Municipiul Piatra Neamţ, B-dul DECEBAL 3
ARTS SRL^14284166^Cluj^Municipiul Cluj-Napoca, Str. I.B. DELEANU 9
BRUMAREASA SRL^15370630^Cluj^Municipiul Cluj-Napoca, Str.  MARESAL ION ANTONESCU 8
PINTEA A IULIANA ÎNTREPRINDERE INDIVIDUALĂ^25244493^Mureş^Municipiul Reghin, Str. IERNUŢENI 21
CIUPITU RALUCA MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^28029627^Bihor^Municipiul Oradea, B-dul DACIA 70
ILOR SRL^5241310^Maramureş^Loc. Borsa, Oraş Borşa, Str. VISEULUI 5
VLAICU M. ANA-MARIA PERSOANĂ FIZICĂ AUTORIZATĂ^36652030^Ilfov^Oraş Popeşti Leordeni, ALEXANDRU CONDURATU 41D
LUX PROFIL TRADE S.R.L.^38678613^Teleorman^Municipiul Turnu Măgurele, MIHAIL KOGĂLNICEANU 
AIRIMIŢOAIE MARINELA-MIRELA PERSOANĂ FIZICĂ AUTORIZATĂ^22840629^Botoşani^Sat Cotuşca, Comuna Cotuşca,  
VITAL-FRUIT SRL^17428657^Vaslui^Sat Deleni, Comuna Deleni, DELENI 856
SARRA GARDENS SRL^25914399^Dâmboviţa^Loc. Răcari, Oraş Răcari, Str. FILIPEASCA 15
AMARINEI FLORICA-DANIELA ÎNTREPRINDERE INDIVIDUALĂ^33807830^Botoşani^Municipiul Botoşani, BUCOVINA 2
CORSARU ROSU IMPEX 93 SRL^5145487^Bucureşti^Bucureşti Sectorul 4, IZVORUL OLTULUI 1
CEACA BOYS SRL^30953980^Bucureşti^Bucureşti Sectorul 4, ILIE OPREA 23
DENDAR EXCAV S.R.L.^46242908^Bistriţa-Năsăud^Sat Rebra, Comuna Rebra,  492
LUNGU C. GIGEL ÎNTREPRINDERE INDIVIDUALĂ^30805266^Brăila^Municipiul Brăila, GEN. DAVID PRAPORGESCU 6
BEST CAM SERV SRL^35166783^Bucureşti^Bucureşti Sectorul 1, GRIVIŢEI 134-136
ENACHE R SIMONA PERSOANĂ FIZICĂ AUTORIZATĂ^31869608^Buzău^Municipiul Râmnicu Sărat, TUDOR VLADIMIRESCU 8
RADU IOANA-ROXANA PERSOANĂ FIZICĂ AUTORIZATĂ^40666807^Sibiu^Municipiul Mediaş, 9 MAI 23B
PETROD PROPERTIES SRL^23782194^Iaşi^Municipiul Iaşi, CASTANILOR 5
LUCIVONA SRL^19990570^Iaşi^Municipiul Iaşi, Spl. BAHLUI 26
EDM SULTAN S.R.L.^42903101^Dolj^Municipiul Craiova, LĂMÎIŢEI 
CRISTEA I.I. FLORIN PERSOANĂ FIZICĂ AUTORIZATĂ^44338918^Teleorman^Sat Dobroteşti, Comuna Dobroteşti, BUJORULUI 14
ANDALISS EDU S.R.L.^51442180^Gorj^Sat Drăguţeşti, Comuna Drăguţeşti, Principală 258
GENERAL BUSINESS SYSTEM S.R.L.^3329718^Ilfov^Sat Căldăraru, Comuna Cernica, Oxigenului 2A
TRANSILVANIA GAZ SERV S.R.L.^45874191^Cluj^Municipiul Dej, LUCEAFĂRULUI 5
CHIRILOV TUDOR-CONSTANTIN PERSOANĂ FIZICĂ AUTORIZATĂ^48659686^Timiş^Municipiul Timişoara, NICOLAE TITULESCU 19
NICOCHERI DENT S.R.L.^46699170^Constanţa^Municipiul Constanţa, I. GH. DUCA 75
TELEKOM WIDE ENERGY S.R.L.^46809230^Botoşani^Municipiul Botoşani, CINEMA 6
ZAB HUB SOLUTION S.R.L.^48116493^Alba^Municipiul Sebeş, Drumul Sibiului 13
LAZĂR IMOLA-IBOLYA ÎNTREPRINDERE INDIVIDUALĂ^47823631^Covasna^Loc. Covasna, Oraş Covasna, MIHAI EMINESCU 53
DDR SPEED S.R.L.^50045386^Gorj^Sat Vălari, Comuna Stăneşti, Băloi 1
PRAJA ANTON ȘTEFAN AUREL ÎNTREPRINDERE FAMILIALĂ^50936860^Alba^Sat Galda de Sus, Comuna Galda de Jos,  207
CORNEA IONUȚ-DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^51547933^Bihor^Municipiul Oradea, OLIMPIADEI 23/A
DĂRĂBĂNEALĂ ALEX-IONEL PERSOANĂ FIZICĂ AUTORIZATĂ^51642277^Bucureşti^Bucureşti Sectorul 1, BUCUREŞTII NOI 136
CLEANSTAR ORZA S.R.L.^52029000^Maramureş^Municipiul Sighetu Marmaţiei, ARIEŞULUI 37
NICOLAI IULIAN-FLORIN PERSOANĂ FIZICĂ AUTORIZATĂ^52483145^Buzău^Municipiul Buzău, Caşoca 14
OMNIA INTERMED PREST S.R.L.^52643793^Ilfov^Sat Dobroeşti, Comuna Dobroeşti, Nordului 11
OSADICI MIRELA-SORINA PERSOANĂ FIZICĂ AUTORIZATĂ^52887577^Hunedoara^Municipiul Deva, LILIACULUI 
VMO BUILDING SERVICES S.R.L.^53039397^Ilfov^Oraş Bragadiru, SAFIRULUI 12E
ELECTRONIC DESIGN & CONSULTING GROUP SRL^405799^Bucureşti^Bucureşti Sectorul 5, Str. FLOARE DE GHIATA 9
TRANS EXPRES PROMPT SRL^25569789^Bucureşti^Bucureşti Sectorul 3, B-dul 1 DECEMBRIE 1918 35
ARHIMAR PROIECT SRL^32285291^Alba^Municipiul Alba Iulia, NAZARETH ILLIT 59
ANCORA INTERNATIONAL SRL^22119232^Arad^Sat Satu Mare, Comuna Secusigiu,  374
DUVATIR SRL^10668466^Suceava^Loc. Dolhasca, Oraş Dolhasca,  386
DAVIDARIANA S.R.L.-D.^31173303^Suceava^Loc. Gura Humorului, Oraş Gura Humorului, VORONEŢ 90
GREEN FOAM TRADE SRL^35904171^Arad^Municipiul Arad, CLOŞCA 7
LETA SERVICE SRL^4275829^Mureş^Municipiul Târgu Mureş, Str. CUTEZANTEI 21
COSA NOSTRA SRL^15401736^Maramureş^Municipiul Baia Mare, Str. GARII 11
CODE VASILICA PERSOANĂ FIZICĂ AUTORIZATĂ^33862398^Ilfov^Oraş Bragadiru, FLORILOR 
DUMITRESCU SILVIU-LUCIAN ÎNTREPRINDERE INDIVIDUALĂ^37355401^Timiş^Sat Brăneşti, Oraş Făget,  22
KARA ELSTEF SRL^31814203^Constanţa^Municipiul Constanţa, INDUSTRIEI 7
ABANNY NAIL SRL^36891851^Braşov^Municipiul Făgăraş, IAZUL MORII 6
SUPER-FORO SRL^2301573^Dolj^Municipiul Craiova, B-dul DACIA 60
ALE & CRI SRL^23893885^Braşov^Municipiul Braşov, Serii 2
DAFINOIU N. FLORENTIN ÎNTREPRINDERE INDIVIDUALĂ^26732425^Gorj^Municipiul Motru, Aleea BUJORULUI 
GYW INTEGRATED SYSTEMS S.R.L.^39629457^Bucureşti^Bucureşti Sectorul 1, MUNŢII TATRA 12
THEOS TAB SPRINT S.R.L.^41738260^Cluj^Sat Mărtineşti, Comuna Tureni, MĂRTINEŞTI 4
CERGHIZAN CLAUDIU CRISTIAN PERSOANĂ FIZICĂ AUTORIZATĂ^41635620^Mureş^Municipiul Târgu Mureş, PANDURILOR 56
FENEȘI MARIUS DORIN PERSOANĂ FIZICĂ AUTORIZATĂ^41627962^Cluj^Municipiul Cluj-Napoca, ALEXANDRU ROŞCA 1
MUCENIC DISTRIBUTION S.R.L.^43194466^Argeş^Sat Corbi, Comuna Corbi, STURZENILOR 3
MAG BUSINESS TACTIC S.R.L.^43918550^Bucureşti^Bucureşti Sectorul 5, DAVIDEŞTI 34A
STOICA V M DUMITRU ÎNTREPRINDERE FAMILIALĂ^44267280^Buzău^Sat Golu Grabicina, Comuna Scorţoasa, Veteranilor 10
PRO WORK CONSULT S.R.L.^44206461^Sibiu^Municipiul Sibiu, CONSTANTIN NOICA 25
OLARU SORINA CRISTINA ÎNTREPRINDERE INDIVIDUALĂ^45191105^Braşov^Loc. Predeal, Oraş Predeal, POIANA NARCISELOR 
DULCESCU LUMINIŢA PERSOANĂ FIZICĂ AUTORIZATĂ^45437847^Bacău^Sat Enăcheşti, Comuna Bereşti-Tazlău, ENĂCHEŞTI 310
AURA RADU BEAUTY CONCEPT S.R.L.^45580919^Ilfov^Sat Fundeni, Comuna Dobroeşti, DOINEI 71
CRISTIANA RUSU FINANCIAL BROKER S.R.L.^45737445^Cluj^Sat Sânnicoara, Comuna Apahida, Viitorului 8
PERFORMANCE LEVEL GARAGE S.R.L.^45983512^Bucureşti^Bucureşti Sectorul 3, LT. ALEXANDRU POPESCU 9B
POP IOANA-ANDREIA PERSOANĂ FIZICĂ AUTORIZATĂ^46240672^Maramureş^Municipiul Baia Mare, CUZA VODĂ 2
DRAG-OAN SPEED EXPEDITION S.R.L.^46659361^Prahova^Municipiul Ploieşti, VITEJILOR 11
WISE SQUAD S.R.L.^46486740^Dolj^Municipiul Craiova, DEZROBIRII 17
K.E. ELIAN PERFORM S.R.L.^46946431^Braşov^Sat Apaţa, Comuna Apaţa, Principală 217
